game_id,team,season,lost_tds_10,pass_left_10,pass_middle_10,pass_right_10,run_left_10,run_middle_10,run_right_10,punts_made_10,inside_20_10,touchbacks_10,blocked_10,third_downs_10,td_offensive_pass_10,td_offensive_rush_10,td_defensive_return_10,td_offensive_return_10,td_defensive_other_10,num_penalties_10,penalty_yards_10,fg_made_10,fg_attempts_10,attempts_10,completions_10,ypa_10,interceptions_10,sacks_10,pass_yards_10,win_10,point_diff_10,opp,opp_lost_tds_10,opp_pass_left_10,opp_pass_middle_10,opp_pass_right_10,opp_run_left_10,opp_run_middle_10,opp_run_right_10,opp_punts_made_10,opp_inside_20_10,opp_touchbacks_10,opp_blocked_10,opp_third_downs_10,opp_td_offensive_pass_10,opp_td_offensive_rush_10,opp_td_defensive_return_10,opp_td_offensive_return_10,opp_td_defensive_other_10,opp_num_penalties_10,opp_penalty_yards_10,opp_fg_made_10,opp_fg_attempts_10,opp_attempts_10,opp_completions_10,opp_ypa_10,opp_interceptions_10,opp_sacks_10,opp_pass_yards_10,opp_win_10,opp_point_diff_10,season_type,week,stadium,nyj_point_diff,location
2015_15_NYJ_DAL,NYJ,2015,0.3,7.56736487927278,8.83865914786967,5.51469159925042,3.28878066378066,4.72231851481851,4.26261904761905,4.9,1.6,0.2,0.1,15.8,2.1,0.8,0,0,0,5.8,47.3,1.8,2.1,38.7,22.2,6.85266783372824,0.7,1.6,259.7,0.6,4.2,DAL,0.4,7.33632478632479,7.11797619047619,6.3347619047619,4.29256189716716,3.36349206349206,5.30233044733045,4.4,1.6,0,0,14.1,0.8,0.4,0.1,0,0,6.8,50.8,2.1,2.2,33.2,18.7,5.73558860226825,1.2,2.2,187.3,0.2,-7.5,REG,15,AT&T Stadium,3,away
2023_02_NYJ_DAL,NYJ,2023,0,6.57142857142857,4.5,6.90909090909091,4,2.55555555555556,14.375,4,2,0,0,13,1,0,1,0,0,2,10,3,3,25,14,4.68,1,3,117,1,6,DAL,0,5.9,7.25,5,2.2,7.33333333333333,4.58823529411765,3,1,1,0,15,0,3,1,0,1,5,35,2,2,25,13,5.72,0,0,143,1,40,REG,2,AT&T Stadium,-20,away
2010_06_NYJ_DEN,NYJ,2010,0,9.07179487179487,6.03171717171717,4.98523616734143,6.36361416361416,4.29523809523809,5.24358974358975,5.4,2.4,0.2,0,14,1.8,0.8,0.2,0,0,7.8,69.8,2.4,2.8,31,16.6,5.69054422512223,0,1.4,172.4,0.8,10.8,DEN,0,8.77443438914027,9.98181818181818,7.26179487179488,1.50849206349206,2.53333333333333,2.99606060606061,4.6,1.2,0.2,0,16.6,1.6,0.6,0,0,0,6.4,65.8,1.8,1.8,45,28.2,7.51305629236664,0.6,2.4,333,0.4,-2.4,REG,6,Empower Field at Mile High,4,away
2017_14_NYJ_DEN,NYJ,2017,0.3,6.15850189026659,9.27595238095238,8.77877000777001,4.69024242424242,2.79232323232323,3.91248196248196,5.4,2,0.3,0,16.5,1.6,1,0,0,0,8.3,73.8,1.7,2.1,34.8,22,6.8315561015561,0.6,3,234.5,0.5,1.2,DEN,0.4,6.42706349206349,6.59300505050505,5.23095238095238,3.61747557997558,4.30707251082251,3.2677380952381,5.2,1.3,0.1,0.2,16.8,0.8,0.3,0.2,0,0,8,60.1,1.7,2.1,41.4,21.4,5.08984581387207,1.6,3.3,211.3,0.1,-13.7,REG,14,Empower Field at Mile High,-23,away
2021_03_NYJ_DEN,NYJ,2021,0,7.95915032679738,4.83333333333333,5.6923076923077,4.0625,9.55555555555556,3.9047619047619,4,1,0,0,13.5,1,0,0,0,0,6.5,53.5,1,1.5,40.5,19.5,4.83875921375921,2.5,5,195.5,0,-12,DEN,0,6.11263736263736,14.225,8.72596153846154,4.70833333333333,9.86470588235294,2.7,3,2,0,0,13.5,2,0.5,0,0,0,7.5,76,2.5,2.5,37.5,27,7.43634423897582,0,2.5,278.5,1,12,REG,3,Empower Field at Mile High,-26,away
2022_07_NYJ_DEN,NYJ,2022,0,7.51952102478418,6.90438311688312,6.6231626610937004,5.27020202020202,3.76461038961039,3.80436507936508,4.66666666666667,1.5,0,0,15.3333333333333,1.16666666666667,1.33333333333333,0,0,0.166666666666667,6.16666666666667,73.5,1.66666666666667,2,41,22.5,5.92069546946355,0.833333333333333,2.33333333333333,232.333333333333,0.666666666666667,2.5,DEN,0.166666666666667,6.41243386243386,6.8883547008547,9.37650312650312,5.36719576719577,4.5625,3.60090973840974,5.5,2.5,0.5,0,15.8333333333333,0.833333333333333,0.333333333333333,0,0,0,9,81,2.33333333333333,2.83333333333333,36.5,19.3333333333333,6.01318360881684,0.5,3.33333333333333,219.166666666667,0.333333333333333,-1.33333333333333,REG,7,Empower Field at Mile High,7,away
2023_05_NYJ_DEN,NYJ,2023,0,3.88057644110276,5.74107142857143,6.66958041958042,2.83333333333333,3.07222222222222,8.65446428571427,5.5,2,0.5,0,13,1,0.25,0.25,0,0,4.25,24,1.5,1.75,33.25,18,4.73696804037006,1,2.75,157.25,0.25,-5.5,DEN,0,6.25545343137254,10.8214285714286,7.39826839826839,4.46223776223776,2.07142857142857,3.79166666666667,3.5,1.5,0,0,13.5,2.25,0.25,0.25,0.25,0,8.25,56.5,1.5,1.75,35.5,22.25,6.69079828217759,0.5,2.75,237.75,0.25,-12.5,REG,5,Empower Field at Mile High,10,away
2010_09_NYJ_DET,NYJ,2010,0,7.6032301032301,8.28541022469594,5.18231154810102,5.76302110587825,5.17517006802721,4.91889063317635,5.28571428571429,2,0.142857142857143,0,14.5714285714286,1.42857142857143,0.857142857142857,0.142857142857143,0,0,7.42857142857143,68.2857142857143,1.85714285714286,2.28571428571429,32.4285714285714,16.5714285714286,5.77360301794445,0.571428571428571,1.57142857142857,184.714285714286,0.714285714285714,7,DET,0.142857142857143,6.17485827664399,5.88653628117914,6.31230025190854,4.91581632653061,4.63673469387755,3.20707070707071,5.42857142857143,1,0.285714285714286,0,16.4285714285714,2,0.571428571428571,0.285714285714286,0.142857142857143,0,9.42857142857143,70.5714285714286,1.71428571428571,2,45.4285714285714,26.2857142857143,5.52300699568959,1.28571428571429,1.71428571428571,251.142857142857,0.285714285714286,2.57142857142857,REG,9,Ford Field,3,away
2014_02_NYJ_GB,NYJ,2014,0,8,9.66666666666667,6.6,9.15384615384615,4.3,5.77777777777778,5,2,1,0,14,1,1,0,0,0,11,105,2,2,32,23,5.9375,1,2,190,1,5,GB,0,6.10526315789474,10.5,1.25,2.14285714285714,5.22222222222222,3.6,4,1,0,0,14,1,1,0,0,0,8,65,1,1,37,23,4.72972972972973,1,3,175,0,-20,REG,2,Lambeau Field,-7,away
2022_06_NYJ_GB,NYJ,2022,0,8.22342522974102,7.08525974025974,6.2144618599791,4.82424242424242,3.11753246753247,3.63666666666667,4.4,1.8,0,0,16,1.4,1.2,0,0,0,6,72.4,1.6,1.8,45.2,25,6.11483456335626,1,2.4,259,0.6,-0.4,GB,0.2,7.91238095238095,9.58714285714285,5.87434905136143,6.77523809523809,2.82619047619048,4.28362745098039,4.2,2.4,0.2,0,11.8,1.6,0.6,0,0,0,4.8,35.4,1.2,1.2,36.6,23.6,6.33118466898955,0.6,2.2,227.4,0.6,0.2,REG,6,Lambeau Field,17,away
2015_11_NYJ_HOU,NYJ,2015,0.333333333333333,7.38299534827313,8.92813979392927,5.7677793339558,4.19247234247234,3.79581128747795,4.31646825396825,4.88888888888889,1.77777777777778,0.111111111111111,0.111111111111111,15.6666666666667,1.88888888888889,0.888888888888889,0,0,0,5.77777777777778,52.3333333333333,1.55555555555556,1.88888888888889,37.2222222222222,21.7777777777778,6.86090862676963,1.11111111111111,1.11111111111111,243.888888888889,0.555555555555556,3.66666666666667,HOU,0.333333333333333,6.12848583877996,7.44927988677988,6.08765432098765,3.4807963641297,3.27605110938444,3.04050024050024,6.22222222222222,1.77777777777778,0.666666666666667,0,17.3333333333333,1.88888888888889,0.444444444444444,0.111111111111111,0,0,7.22222222222222,62.2222222222222,1.22222222222222,1.44444444444444,46.3333333333333,24.8888888888889,5.92481838698233,0.888888888888889,2.22222222222222,269.777777777778,0.444444444444444,-3,REG,11,NRG Stadium,-7,away
2021_12_NYJ_HOU,NYJ,2021,0,8.04845233198174,6.95062021312021,5.95796380090498,4.52431818181818,3.98444444444445,3.66507575757576,3.7,1.3,0,0,13.6,1.5,0.6,0,0,0,7.1,55.5,1.1,1.6,43.1,24.8,5.92626063667136,1.8,2.7,259.2,0.2,-14.2,HOU,0,5.83600233100233,8.13083333333333,6.6019650937298,2.83927807486631,2.74016317016317,2.63632478632479,5.4,2.5,0.2,0,15.3,1,0.6,0,0,0,7.2,60.2,1.3,1.6,34.6,20.9,5.59067706236942,1.1,2.6,194.6,0.2,-12.1,REG,12,NRG Stadium,7,away
2010_18_NYJ_IND,NYJ,2010,0.1,6.19981601731602,9.26660173160173,5.69701192598251,4.47976041502357,3.64467532467532,4.23651636407071,5.2,2.9,0.3,0,15.8,1,0.8,0.2,0.2,0,5.8,51.1,1.7,2.4,36.2,18.8,6.10669375812286,1.2,1.9,219.2,0.6,0.5,IND,0.5,6.56300311215065,7.37800751879699,6.23400373706101,5.02428571428572,3.33085972850679,2.76873015873016,4.5,1.5,0.2,0,14.4,2,0.8,0.2,0.1,0.1,5.3,45.9,1.6,1.6,43.5,27.9,6.26691977844356,1.5,1,272.4,0.6,0.9,POST,18,Lucas Oil Stadium,1,away
2015_02_NYJ_IND,NYJ,2015,0,4.92307692307692,15,10,7,3.85714285714286,4.5625,3,1,1,0,14,2,2,0,0,0,4,30,1,1,24,15,7.45833333333333,1,0,179,1,21,IND,0,5.5,4.85714285714286,4.65384615384615,4.1,6,3,4,0,0,0,16,2,0,0,0,0,5,49,0,1,53,26,4.56603773584906,2,2,242,0,-13,REG,2,Lucas Oil Stadium,13,away
2020_03_NYJ_IND,NYJ,2020,0,6.375,4.41666666666667,5.64285714285715,4.93055555555556,3.17777777777778,1.97222222222222,5.5,0.5,0.5,0,13.5,1,0.5,0,0,0,7,80,1.5,1.5,34.5,21,5.42676767676767,0.5,2,187.5,0,-14,IND,0,8.2579365079365,8.3625,7.83888888888889,4.51666666666666,3.45,4.75,1,0.5,0,0,14,1,1,0,0,0,7,86.5,3,3.5,37,27.5,7.55713159968479,1.5,1.5,280,0.5,5,REG,3,Lucas Oil Stadium,-29,away
2021_09_NYJ_IND,NYJ,2021,0,7.57865639262698,7.19519171304886,5.62804352510235,4.275,4.71587301587302,3.60606060606061,3.85714285714286,1.14285714285714,0,0,13.2857142857143,1.14285714285714,0.714285714285714,0,0,0,6.85714285714286,56.4285714285714,1.14285714285714,1.57142857142857,41.1428571428571,23.2857142857143,5.56358307497121,1.85714285714286,3.14285714285714,231.428571428571,0.285714285714286,-13.1428571428571,IND,0.125,9.71308170995671,4.30512820512821,6.60366716616717,5.95368730319388,3.03409090909091,4.80270562770563,3.875,1.5,0.125,0,14.375,1.75,1,0.125,0,0,4.75,44.125,1.75,2.125,36.75,21.25,6.48784005903545,0.5,2,229.125,0.375,2.125,REG,9,Lucas Oil Stadium,-15,away
2012_14_NYJ_JAX,NYJ,2012,0.4,6.26243686868687,6.69897058823529,6.36417881032011,3.34253246753247,3.56214922332569,4.54045995670996,5.3,1.8,0.4,0.2,15.4,0.9,0.7,0.2,0.1,0,5.6,48.8,1.2,1.7,35.9,18.6,5.32545559435951,1.2,2.8,193,0.4,-7.1,JAX,0.4,5.37758782883783,7.98761904761905,7.01245098039216,4.145,3.38769353195824,2.8052380952381,5.6,1.7,0.4,0.1,13.8,1.4,0.4,0,0,0,6,63.5,1.7,1.8,39.2,20.3,5.5738955056925,0.9,3.2,215,0.2,-11.3,REG,14,EverBank Stadium,7,away
2018_04_NYJ_JAX,NYJ,2018,0.333333333333333,7.62800162800163,9.16666666666667,6.86093304843305,3.02188552188552,2.30740740740741,4.51428571428571,5,2.33333333333333,0,0,13.6666666666667,1,1.33333333333333,0.666666666666667,0,0,6.66666666666667,51.3333333333333,1.66666666666667,1.66666666666667,33.3333333333333,18.6666666666667,6.65920070267896,1.66666666666667,2.33333333333333,220.333333333333,0.333333333333333,6.33333333333333,JAX,0,7.17777777777778,6.96666666666667,4.99444444444444,5.66923076923077,3.02777777777778,4.58518518518519,5.33333333333333,2.66666666666667,0.333333333333333,0,14.6666666666667,1.66666666666667,0,0.333333333333333,0,0,8.66666666666667,88.3333333333333,1.66666666666667,1.66666666666667,38.6666666666667,22.6666666666667,5.73855031502091,0.666666666666667,1.33333333333333,229.666666666667,0.666666666666667,4.33333333333333,REG,4,EverBank Stadium,-19,away
2019_08_NYJ_JAX,NYJ,2019,0.333333333333333,5.68215488215488,3.13333333333333,5.84900793650794,3.27460317460317,3.06111111111111,3.475,6.83333333333333,2.33333333333333,0,0,14.3333333333333,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0,8.33333333333333,73.3333333333333,0.333333333333333,0.666666666666667,35.3333333333333,18.6666666666667,4.0410292695459,1.33333333333333,4.33333333333333,142.5,0.166666666666667,-15.5,JAX,0.142857142857143,5.90128680842967,8.17597402597403,8.50534005468216,4.3591781651932,4.56151309008452,3.31292517006803,5,1.85714285714286,0.142857142857143,0,14.4285714285714,1.57142857142857,0.142857142857143,0.142857142857143,0,0,8.14285714285714,72,2.57142857142857,2.57142857142857,35.8571428571429,20.5714285714286,6.61552913177664,0.285714285714286,2.28571428571429,238.571428571429,0.428571428571429,-0.571428571428571,REG,8,EverBank Stadium,-14,away
2024_15_NYJ_JAX,NYJ,2024,0.2,6.16423564567527,7.21869047619048,5.86769078144078,5.88571428571429,2.89111111111111,4.38305555555555,4.1,1.1,0.6,0,15,1.5,0.4,0,0.1,0,8.1,66.9,1.5,2,40,23.1,5.4798353477217,0.7,2.6,214,0.1,-6.4,JAX,0,5.56521145521146,11.8656313131313,6.5498489010989,3.25323412698413,3.51022624434389,4.94590659340659,4.1,2.3,0.3,0,12.3,1.1,0.9,0.2,0,0,5.1,34.7,1.4,1.5,32.9,20,6.44548987621657,1.1,1.3,210.3,0.3,-6.2,REG,15,EverBank Stadium,7,away
2014_09_NYJ_KC,NYJ,2014,0.25,5.27846436651584,6.40997023809524,5.50672151313599,4.83747571872572,3.8077380952381,4.60368787666582,5.25,1.5,0.375,0,16.5,0.875,1,0,0,0,7.625,70,1.75,1.875,38.875,19.625,4.64057881746951,1.375,2.75,179.375,0.125,-10.5,KC,0,7.29251700680272,8.91428571428571,6.50528268723757,4.04225417439703,4.2166146761735,4.71908250479679,4,2.28571428571429,0.285714285714286,0,15.2857142857143,1.28571428571429,1.42857142857143,0.142857142857143,0.142857142857143,0,5.14285714285714,42.5714285714286,1.42857142857143,1.71428571428571,33.4285714285714,20.5714285714286,6.14775247793681,0.571428571428571,2.57142857142857,201.857142857143,0.571428571428571,6.85714285714286,REG,9,GEHA Field at Arrowhead Stadium,-14,away
2016_03_NYJ_KC,NYJ,2016,0.5,10.5,10.5,5.09821428571428,3.98076923076923,4.16153846153846,4.17948717948718,2.5,1,0,0,15,1.5,1.5,0,0,0,7,72.5,3,3.5,35.5,21.5,7.89682539682541,0.5,1,279,0.5,2.5,KC,0,5.7328431372549,8.7590909090909,5.77843137254902,2.83333333333334,6.53636363636364,5,5.5,2,0.5,0,16,1,1,0,0,0,7.5,61.5,3,3,46,27,5.33285509325682,0.5,3.5,251,0.5,-0.5,REG,3,GEHA Field at Arrowhead Stadium,-21,away
2020_08_NYJ_KC,NYJ,2020,0.285714285714286,5.10408407382092,6.71292517006803,4.95546834118263,4.66338383838384,4.07233560090703,4.05753968253968,5.57142857142857,1,0.428571428571429,0,14.7142857142857,0.571428571428571,0.428571428571429,0.142857142857143,0,0,7.28571428571429,70.5714285714286,1.42857142857143,1.57142857142857,37.5714285714286,19.2857142857143,4.3251537403599,1,3.42857142857143,159.857142857143,0,-16.8571428571429,KC,0,7.00803281685635,7.98308270676692,8.87845190523761,5.19527417027417,3.85142238713667,4.87857142857143,3.28571428571429,1.14285714285714,0.714285714285714,0,13.5714285714286,2.28571428571429,1,0.285714285714286,0.142857142857143,0,5.85714285714286,49.7142857142857,1.85714285714286,2,36.7142857142857,23,7.22606368088573,0.142857142857143,1.57142857142857,264.142857142857,0.857142857142857,10.7142857142857,REG,8,GEHA Field at Arrowhead Stadium,-26,away
2012_11_NYJ_STL,NYJ,2012,0.222222222222222,6.54380110630111,6.21552287581699,6.07158960202439,3.71233766233766,3.53275364794973,4.16246993746994,5.33333333333333,1.77777777777778,0.444444444444444,0.222222222222222,15.7777777777778,1.11111111111111,0.555555555555556,0.444444444444444,0.111111111111111,0,6.33333333333333,56.6666666666667,1.33333333333333,1.44444444444444,35.7777777777778,17.5555555555556,5.52399645343301,1,2.44444444444444,195.777777777778,0.333333333333333,-5.88888888888889,LA,0.222222222222222,6.58234635734635,9.67857142857143,6.75343915343915,4.31989121989122,3.77962962962963,4.76921794904251,4.22222222222222,1.33333333333333,0.333333333333333,0,14.5555555555556,1.22222222222222,0.333333333333333,0.111111111111111,0,0,8.22222222222222,63.6666666666667,2,2.44444444444444,34.8888888888889,20.3333333333333,6.30715515286269,0.888888888888889,2.77777777777778,220.333333333333,0.444444444444444,-5.44444444444444,REG,11,Edward Jones Dome,14,away
2020_15_NYJ_LA,NYJ,2020,0.1,6.0950017088175,6.84238095238095,6.14894993894993,4.29984487734488,3.60579365079365,4.32171245421245,4.9,1.1,0.4,0,13.9,0.8,0.6,0.1,0,0,6.4,58.6,1.4,2,33.6,17.1,5.11624728205289,0.8,3,163.5,0,-15.3,LA,0.4,5.87412337662338,9.55353174603175,6.63104256854256,4.25286907536907,2.77784632034632,4.49140331890332,5,2.2,0.4,0,15.4,1.3,1.3,0.3,0,0,4.4,44.1,1.2,1.6,39.6,26.1,6.42843814265232,0.9,1.3,254.8,0.7,6.1,REG,15,SoFi Stadium,3,away
2014_05_NYJ_SD,NYJ,2014,0.25,7.25067873303168,7.13839285714286,6.39313186813187,5.19123931623932,4.98611111111111,4.64303751803752,4.75,1.25,0.5,0,16.5,1,1,0,0,0,7.5,74.25,2,2,36.75,20.5,5.79254087504567,1.25,2.25,215,0.25,-4.25,LAC,0,10.0547785547786,9.63616071428572,7.46785189354849,4.625,2.2281862745098,1.13819444444444,4.5,2.5,1.25,0,16.5,2.25,0.25,0,0,0,6.25,50.25,2.5,2.5,35.5,24,8.00899182237436,0.25,1.25,282.25,0.75,9.75,REG,5,Qualcomm Stadium,-31,away
2020_11_NYJ_LAC,NYJ,2020,0.222222222222222,5.42222412090833,6.57301587301587,5.96536426536426,4.57063892897226,3.77477954144621,3.92509496676163,5.11111111111111,1,0.333333333333333,0,14,0.777777777777778,0.333333333333333,0.111111111111111,0,0,6.44444444444444,61.2222222222222,1.66666666666667,1.88888888888889,35.4444444444444,19,4.93637313708904,0.888888888888889,2.88888888888889,167.111111111111,0,-16.3333333333333,LAC,0.111111111111111,8.23824266548726,7.35954415954416,7.96620239821433,4.3329164662498,4.67314814814815,4.08505111446288,3.77777777777778,0.888888888888889,0.111111111111111,0.222222222222222,15.3333333333333,2.11111111111111,0.777777777777778,0.111111111111111,0,0,5.22222222222222,42.5555555555556,1.55555555555556,2.11111111111111,38.7777777777778,24.2222222222222,7.14361861187933,0.666666666666667,2,272.111111111111,0.222222222222222,-2.11111111111111,REG,11,SoFi Stadium,-6,away
2015_08_NYJ_OAK,NYJ,2015,0.333333333333333,7.78756120422787,8.46666666666667,6.8469551962199,4.61608946608947,4.62526455026455,4.07886904761905,4.33333333333333,1.5,0.166666666666667,0.166666666666667,15.8333333333333,1.83333333333333,1,0,0,0,6.16666666666667,61.6666666666667,1.83333333333333,2.33333333333333,35.6666666666667,21.5,7.20493436872587,1.16666666666667,0.666666666666667,242,0.666666666666667,7.83333333333333,LV,0.166666666666667,7.56681651681651,7.93849206349207,6.27150997150997,4.82433862433862,2.39747474747475,3.54285714285714,4.16666666666667,1.83333333333333,0.833333333333333,0,14.5,2.16666666666667,0.5,0,0,0,9.66666666666667,74.5,1.83333333333333,2.16666666666667,39.1666666666667,25,6.70004160507221,0.666666666666667,1.66666666666667,254.333333333333,0.5,-1.5,REG,8,Oakland-Alameda County Stadium,-14,away
2017_02_NYJ_OAK,NYJ,2017,0,4.8421052631579,9.85714285714286,2,4.25,2.85714285714286,0.666666666666667,6,2,0,0,14,0,1,0,0,0,5,62,2,2,41,26,4.29268292682927,2,1,176,0,-9,LV,0,7.16666666666667,10.5,8.375,3.5,4,4.23076923076923,3,1,1,0,14,2,0,0,0,0,5,49,4,4,34,22,7.35294117647059,0,2,250,1,10,REG,2,Oakland-Alameda County Stadium,-25,away
2023_10_NYJ_LV,NYJ,2023,0.125,4.77362155388471,7.18720238095238,6.15202505827506,3.53819444444444,3.1452380952381,6.89196428571428,5.875,2.25,0.25,0,14.5,0.625,0.375,0.25,0,0,6.5,45,2.375,2.5,37.25,20,4.66286661127815,0.625,4,169.75,0.5,-3,LV,0.111111111111111,5.74458839091192,9.38086419753086,7.00617345617346,4.17334054834055,2.82665112665113,2.96150793650794,3.55555555555556,1.77777777777778,0.333333333333333,0,12.4444444444444,0.888888888888889,0.777777777777778,0.111111111111111,0,0,5.33333333333333,46.8888888888889,1.55555555555556,1.88888888888889,34.4444444444444,20.3333333333333,6.05804702995903,1.44444444444444,2.44444444444444,199.666666666667,0.444444444444444,-4.11111111111111,REG,10,Allegiant Stadium,-4,away
2010_03_NYJ_MIA,NYJ,2010,0,6.58333333333333,6.75,4.2275641025641,6.28571428571428,4.25,4.96794871794872,5,2.5,0.5,0,12,1.5,0,0,0,0,10,91.5,2.5,2.5,28.5,15.5,4.27493606138107,0,2.5,131,0.5,6.5,MIA,0,4.25,9.2777777777778,6.26666666666666,7.71428571428573,2.50956937799043,3.1,6.5,3,0.5,0,14.5,0.5,0.5,0.5,0,0,2.5,15,1,1.5,27,15,5.33386327503974,0,2.5,135,1,4.5,REG,3,Hard Rock Stadium,8,away
2011_17_NYJ_MIA,NYJ,2011,0,5.80468559218559,7.92704906204906,6.72877726201002,3.425,4.18065476190476,3.97477522477522,5.6,2.1,0.4,0,15,1.6,1.1,0.1,0,0,6.5,53,1.1,1.7,36.5,19.1,5.56528858931242,1,2.5,194.6,0.6,2,MIA,0,8.72892857142857,7.06571428571429,7.98626900876901,5.89725108225108,3.54994698538177,4.36638361638362,5.2,2.1,0.7,0,14.2,1.5,0.9,0.1,0,0.1,5.5,52,1.8,2.1,29.9,16.1,6.36998714712784,0.4,3.3,182.3,0.5,6.7,REG,17,Hard Rock Stadium,-2,away
2012_03_NYJ_MIA,NYJ,2012,0,9.13194444444445,8.2875,6.45833333333333,4.625,3.26442307692307,3.61363636363637,4,1,0.5,0,15.5,2,0.5,1,0,0,6,48.5,1.5,1.5,27.5,14.5,7.33952254641908,0.5,1,197.5,0.5,1.5,MIA,0,5.43055555555556,4,7.89722222222222,7.07142857142857,3.88333333333333,4.74358974358974,5,3.5,0,0,13.5,0.5,2,0.5,0,0,5,49.5,0.5,0.5,34.5,19,5.66680814940577,1.5,1.5,194,0.5,1,REG,3,Hard Rock Stadium,3,away
2013_17_NYJ_MIA,NYJ,2013,0.5,6.9694710191769,6.76825396825397,5.0548538961039,4.58079975579976,5.54427572427573,3.81081932773109,5.2,1.4,0.3,0.1,14.5,0.6,0.8,0.1,0,0.1,5.3,43.2,2,2.2,32.4,15.4,4.95249614807542,1.4,2.9,156.9,0.4,-9.2,MIA,0.2,6.6057905982906,7.56455627705628,5.77586718020541,3.94786764705883,3.9701948051948,4.30583333333333,5.5,2.4,0.3,0,14.4,1.7,0.3,0.1,0,0,4.4,38,1.6,2.3,40.6,22.3,5.27445889356294,1.1,3.4,212.8,0.5,-0.2,REG,17,Hard Rock Stadium,13,away
2014_17_NYJ_MIA,NYJ,2014,0.3,5.74262903762904,5.29761904761905,7.76365726378885,4.14209595959596,3.67833333333333,4.29403318044185,4.9,1.3,0.6,0.1,16.1,0.9,0.6,0,0,0,6.1,48.6,2.1,2.7,33.8,17.2,4.94122472093432,0.9,3.5,163.6,0.2,-8.3,MIA,0.1,7.27300168871377,6.93010822510822,7.2172139350158,4.21005602240896,3.69277056277056,4.8652380952381,3.4,1.6,0.2,0,13.1,1.8,0.6,0.2,0,0,5.2,41.4,1.9,2.5,39.8,25.8,6.07934141154729,0.7,2.9,243.6,0.6,3.2,REG,17,Hard Rock Stadium,13,away
2015_04_NYJ_MIA,NYJ,2015,0.333333333333333,5.57312440645774,7.1,8.17893217893218,5.46666666666667,3.68571428571429,3.15972222222222,5.33333333333333,2.33333333333333,0.333333333333333,0,16,2,0.666666666666667,0,0,0,6,57.6666666666667,1.33333333333333,1.66666666666667,39.3333333333333,24,6.35971885929513,1.66666666666667,0.666666666666667,232.666666666667,0.666666666666667,9,MIA,0.333333333333333,3.99084249084249,9.78571428571428,6.79722222222222,4.47857142857143,1.80555555555556,4.23611111111111,4.66666666666667,1.33333333333333,0.666666666666667,0,14.3333333333333,1.66666666666667,0,0.333333333333333,0,0,8.33333333333333,62.3333333333333,1,1.33333333333333,44.6666666666667,26,6.0531724031724,1,2.33333333333333,272.333333333333,0.333333333333333,-7.66666666666667,REG,4,Wembley Stadium,13,away
2016_09_NYJ_MIA,NYJ,2016,0.5,7.32794913419913,10.2494002525252,4.34006098068598,3.86684409340659,3.75637726244344,3.85786782661783,4.625,1.625,0.25,0,15.25,1,0.875,0,0,0,5.875,47.875,1.625,1.875,37.75,20,6.23217045755557,1.5,2.125,230.625,0.375,-7.25,MIA,0.142857142857143,13.2666099773243,6.02628324056895,5.82097288676236,4.65416666666667,2.47738095238095,5.69291383219955,5.28571428571429,1.85714285714286,0.428571428571429,0,12.2857142857143,1,1.28571428571429,0.142857142857143,0,0,7.57142857142857,74,1.28571428571429,1.71428571428571,32.8571428571429,19.8571428571429,6.85795032853856,1,2.57142857142857,229.857142857143,0.428571428571429,-1.85714285714286,REG,9,Hard Rock Stadium,-4,away
2017_07_NYJ_MIA,NYJ,2017,0.166666666666667,5.30711809690138,11.5845238095238,7.17252913752914,4.92316017316017,2.96678691678692,4.02543290043289,5,2,0.333333333333333,0,15.1666666666667,1.16666666666667,0.666666666666667,0,0,0,7.5,70.3333333333333,1.83333333333333,2.16666666666667,35.5,22.8333333333333,6.13956932859372,1,3.16666666666667,213.5,0.5,-3.5,MIA,0,4.5219532428356,7.72333333333333,4.41545454545455,3.11372549019608,1.725,4.01330891330891,5.4,1.8,0.6,0,13.6,1,0,0.2,0,0,6.6,45.8,1.4,1.4,35.4,20.2,4.33479437229437,1,2,155.4,0.6,-4.6,REG,7,Hard Rock Stadium,-3,away
2018_09_NYJ_MIA,NYJ,2018,0.125,8.46820818070819,7.16319444444444,5.52268963675214,4.86664862914863,3.27636408730159,4.02113095238095,5.25,1.5,0.25,0,14.125,1.375,0.75,0.375,0,0,6.625,49.375,2.25,2.375,33.375,17.25,6.23300462363355,1.25,2.125,200.375,0.375,-1,MIA,0.25,6.00256132756133,11.9254464285714,7.7113475678733,5.78090277777778,4.07614087301587,3.53005952380952,5,2.375,0.5,0,13.25,2,0.375,0.125,0.125,0,6.625,61.125,1.125,1.25,33,20.25,6.93652876510635,1,2.125,226.5,0.5,-5.625,REG,9,Hard Rock Stadium,-7,away
