"game_id","home_team","season","home_lost_tds_10","home_pass_left_10","home_pass_middle_10","home_pass_right_10","home_run_left_10","home_run_middle_10","home_run_right_10","home_punts_made_10","home_inside_20_10","home_touchbacks_10","home_blocked_10","home_third_downs_10","td_offensive_pass_home_10","td_offensive_rush_home_10","td_defensive_return_home_10","td_offensive_return_home_10","td_defensive_other_home_10","num_penalties_home_10","penalty_yards_home_10","fg_made_home_10","fg_attempts_home_10","attempts_home_10","completions_home_10","ypa_home_10","interceptions_home_10","sacks_home_10","pass_yards_home_10","home_win_10","home_point_diff_10","away_team","away_lost_tds_10","away_pass_left_10","away_pass_middle_10","away_pass_right_10","away_run_left_10","away_run_middle_10","away_run_right_10","away_punts_made_10","away_inside_20_10","away_touchbacks_10","away_blocked_10","away_third_downs_10","td_offensive_pass_away_10","td_offensive_rush_away_10","td_defensive_return_away_10","td_offensive_return_away_10","td_defensive_other_away_10","num_penalties_away_10","penalty_yards_away_10","fg_made_away_10","fg_attempts_away_10","attempts_away_10","completions_away_10","ypa_away_10","interceptions_away_10","sacks_away_10","pass_yards_away_10","away_win_10","away_point_diff_10","season_type","week","stadium","point_diff"
"2020_14_DAL_CIN","CIN",2020,0.1,6.18934884559885,7.7034188034188,6.52396568627451,4.96477272727273,4.11386446886447,3.55305083805084,4.6,1.3,0.3,0,14,1.2,0.8,0,0.1,0,5.9,48.1,1.6,2,41.1,24.2,5.51165533339591,0.8,3.8,228.5,0.3,-6.3,"DAL",0.3,5.62705367522503,7.70838394448688,6.14183760683761,3.65017676767677,3.42281746031746,4.75271048396048,2.7,0.7,0.1,0,14.5,1.6,0.5,0.1,0,0,6.1,50.5,1.9,2.4,44.5,26.7,5.48979664318106,1.1,2.8,253.8,0.2,-12.3,"REG",14,"Paycor Stadium",-23
"2020_15_PIT_CIN","CIN",2020,0.2,5.91559884559885,7.72008547008547,6.3436799719888,5.05143939393939,3.82815018315018,3.68552947052947,4.1,1,0.3,0,14.3,1.1,0.8,0,0.1,0,5.3,43.3,1.3,1.7,39.9,23.9,5.53934764108821,0.8,3.2,223.7,0.2,-8.6,"PIT",0.1,7.3097619047619,5.78844871073199,4.97855307274425,3.99642857142857,2.74532212885154,3.63537878787879,4.9,1.9,0.3,0,15.4,2.2,0.8,0.3,0,0,5.4,47.3,1.4,1.5,42.5,27.5,5.82446154080187,0.8,0.6,247.9,0.8,9,"REG",15,"Paycor Stadium",10
"2020_17_BAL_CIN","CIN",2020,0.1,6.31988455988456,7.31290598290598,6.76922619047619,5.47741064491064,3.54338827838828,3.09989821289821,4.1,1.1,0,0,14.1,1.3,1,0,0.1,0,4.8,37.1,1.3,1.9,37.8,23.1,5.85998775488622,0.6,2.6,225.1,0.3,-5.4,"BAL",0.2,6.02261904761904,7.69825710237474,7.66005952380953,4.95242812742813,6.11388888888889,5.52889662057181,3.6,1.5,0,0,14.3,1.5,1.7,0.1,0,0,7.3,72.5,1.5,1.7,26.7,15.8,6.42723886830718,0.7,2,172.6,0.6,5.7,"REG",17,"Paycor Stadium",-35
"2021_04_JAX_CIN","CIN",2021,0.333333333333333,10.7833333333333,8.12037037037037,10.2952380952381,4.38095238095238,1.93333333333333,4.49084249084249,4.66666666666667,2.33333333333333,0.333333333333333,0,12.6666666666667,2.33333333333333,0.333333333333333,0,0,0,5.66666666666667,53.6666666666667,1.33333333333333,1.33333333333333,28,17.6666666666667,7.22328042328042,1.33333333333333,3.33333333333333,189.333333333333,0.666666666666667,4.66666666666667,"JAX",0.333333333333333,5.90740740740741,5.95016835016835,5.38047138047138,6.82857142857143,4.15,3.3,5.33333333333333,1.66666666666667,0,0,13.6666666666667,1.66666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,7,64,0,1,41,21.3333333333333,5.00095645095645,2.33333333333333,1.66666666666667,211.666666666667,0,-12.6666666666667,"REG",4,"Paycor Stadium",3
"2021_05_GB_CIN","CIN",2021,0.25,11.30625,8.44742063492064,9.83253968253968,4.09821428571428,1.95,4.36813186813187,4.25,1.75,0.5,0,12.25,2.25,0.5,0,0,0,5.75,49.75,1.25,1.5,29.25,19.5,8.00836940836942,1,2.75,227.5,0.75,4.25,"GB",0,7.35206582633054,9.33333333333333,6.33333333333333,2.46883116883117,3.81190476190476,5.5875,3.25,1.25,0,0,12.75,2,0.75,0,0,0,5,48.75,1.5,1.5,34.5,21.25,6.63780643624394,0.5,2.25,225.5,0.75,-1.25,"REG",5,"Paycor Stadium",-3
"2021_09_CLE_CIN","CIN",2021,0.125,8.99133522727273,10.6709325396825,9.62413632119514,4.66696428571429,1.82083333333333,3.99507783882784,4.125,1.75,0.5,0,13.25,2.625,0.75,0,0,0,4.375,38.375,1.25,1.625,33.375,21.125,8.05243031821979,1.125,2.5,264.75,0.625,7.25,"CLE",0,7.71001792325322,9.31666666666667,7.60294566544567,5.21158963585434,1.94940476190476,5.91405607367778,3,1,0.125,0,13.125,0.875,1.75,0,0,0,6.75,64.75,1.375,1.5,32.875,19.75,6.9274880597291,0.375,2.875,221.875,0.5,0.375,"REG",9,"Paycor Stadium",-25
"2021_12_PIT_CIN","CIN",2021,0.2,8.95402056277056,9.77785714285715,8.49653127917834,4.35857142857143,1.88393939393939,4.23368131868132,3.8,1.5,0.4,0,13.7,2.2,1,0,0,0,4,34.3,1.5,1.8,34.6,21.8,7.40464372266094,1.1,2.8,251,0.6,5.2,"PIT",0,5.95109681984682,6.76498543123543,7.28582013574661,2.78934704184704,2.86555555555556,4.55197691197691,4.1,1.7,0.3,0,15.7,1.4,0.7,0,0,0.1,6.6,47.1,2.1,2.2,41.6,25.4,5.89777494295678,0.5,2.1,237.3,0.5,-1.2,"REG",12,"Paycor Stadium",31
"2021_13_LAC_CIN","CIN",2021,0.2,8.82179834054834,9.95785714285715,7.89289491554197,4.51151260504202,1.94393939393939,4.24796703296703,3.4,1.3,0.3,0,13.3,2.1,1.2,0.1,0,0,4,34.6,1.5,1.8,34.2,21.8,7.34168075969798,1.2,2.5,246.5,0.6,8,"LAC",0.2,7.2211723753829,8.6952380952381,7.27650616926933,6.23025308025308,3.31534188034188,4.42047619047619,3.1,1,0.1,0.1,13.5,2.3,0.9,0,0,0,7.4,61,1.1,1.3,41.4,25.8,6.63671925032871,0.9,1.9,276.1,0.5,-2.4,"REG",13,"Paycor Stadium",-19
"2021_14_SF_CIN","CIN",2021,0.2,9.15679834054834,9.95785714285715,7.61733935998642,4.45436974789916,2.76393939393939,4.17104395604396,3.6,1.3,0.3,0,13.4,2,1.4,0.1,0,0,4.3,35.2,1.5,1.8,35.3,22.3,7.39546957957375,1.1,2.6,254.6,0.6,6.4,"SF",0,8.50602564102564,8.83998473748474,7.2681043956044,4.88106888209829,4.51678571428571,3.68109307359307,3.1,1.2,0.4,0,12.7,1.5,1.3,0.1,0,0,6,63.4,1.5,1.8,32.4,19.2,7.52417521046929,0.9,2.1,237.2,0.4,1.1,"REG",14,"Paycor Stadium",-3
"2021_16_BAL_CIN","CIN",2021,0.2,7.69152056277056,10.4788888888889,7.16785289873525,4.31409197012138,3.70893939393939,3.88771062271062,3.9,1.4,0.3,0,14.1,1.8,1.3,0.1,0,0,3.5,28.2,1.9,2.2,36.7,22.4,6.72406320816738,1,3.3,247.9,0.5,4.9,"BAL",0.2,6.36502365281777,7.4043253968254,6.15103291316527,4.90163165266106,5.23547619047619,4.35799422799423,4.2,1.5,0.3,0,14.5,1.5,1,0,0,0,6.6,54.6,1.9,2,42.2,25.7,5.49122859319491,1.1,3.7,235.4,0.5,0.6,"REG",16,"Paycor Stadium",20
"2021_17_KC_CIN","CIN",2021,0.2,8.03818722943723,11.0079797979798,7.5434084542908,4.21186974789916,4.10060606060606,3.63413919413919,3.4,1.2,0.2,0,13.8,2,1.3,0.1,0,0,3.8,30.6,2.1,2.3,37.4,23.5,7.10705640544628,0.8,3.3,271.1,0.6,7.2,"KC",0,6.75655515794835,7.22375,8.05387676212677,4.32767982017982,5.23687645687646,3.70893939393939,2.7,1.7,0.2,0,14.9,1.7,1.1,0.2,0,0,6.5,54.8,2,2.4,42.1,26,6.75791522813272,0.7,2,281.6,0.9,12.4,"REG",17,"Paycor Stadium",3
"2021_19_LV_CIN","CIN",2021,0.2,8.97303571428572,8.45686868686869,7.04303823627353,3.72066095669037,4.21441558441558,4.093663003663,3.7,1.1,0.2,0,13.6,1.8,1.1,0.2,0,0,4.2,36.4,2,2.2,38.1,23.7,6.49879807151296,0.6,3.8,256.4,0.5,2.3,"LV",0.2,5.84458894080748,11.5553571428571,5.94357953707799,3.71997899159664,3.48854700854701,5.67940115440115,3.5,1.5,0.4,0,13.5,1.1,0.6,0,0,0,7.1,63.9,2.6,2.7,38.6,24.9,6.32818292228061,0.9,2.3,241.2,0.5,-7.9,"POST",19,"Paycor Stadium",7
"2021_22_LA_CIN","CIN",2021,0.1,8.53857142857144,8.49353535353536,7.74533982357512,3.94375619478561,4.64285714285714,3.91187728937729,3.8,1.1,0.2,0,14,1.8,0.7,0.2,0,0,4.9,40.9,2.6,2.8,38.5,24.1,6.66687345722902,0.5,3.9,264.5,0.7,4.5,"LA",0.2,9.0658275058275,11.0625766777083,6.55777495451409,4.05142857142857,2.3729131979132,4.47393939393939,3.2,1.5,0.1,0,14,2.3,0.5,0.2,0,0,4,30.9,2.1,2.4,36.3,23.2,7.59654934262997,1,2.1,266.7,0.8,7.3,"POST",22,"SoFi Stadium",-3
"2022_04_MIA_CIN","CIN",2022,0.333333333333333,5.03632478632478,10.0763888888889,5.98981481481481,2.16269841269841,4.56013431013431,4.19761904761905,3.66666666666667,1,0.333333333333333,0,18,2,0,0,0,0,5.33333333333333,30.6666666666667,2.33333333333333,3,47.3333333333333,26.6666666666667,5.22885607079078,1.33333333333333,5,243,0.333333333333333,3,"MIA",0,8.78391812865496,12.1459627329193,4.28787878787879,2.63333333333333,3.92777777777778,4.97222222222222,3.33333333333333,2,0,0,11.6666666666667,2.66666666666667,0.666666666666667,0.333333333333333,0,0,5.33333333333333,30.3333333333333,0.666666666666667,0.666666666666667,36.3333333333333,24,7.84472172707467,0.666666666666667,2,291.333333333333,1,6.33333333333333,"REG",4,"Paycor Stadium",12
"2022_07_ATL_CIN","CIN",2022,0.166666666666667,7.43006715506716,8.43125,6.13385914194738,3.57949735449735,4.14673382173382,3.89246031746032,3.66666666666667,1.16666666666667,0.166666666666667,0,15.3333333333333,2,0.5,0,0,0,4.83333333333333,36,1.83333333333333,2.16666666666667,42.3333333333333,25.5,6.09287100164323,0.833333333333333,3.66666666666667,249.333333333333,0.5,3.83333333333333,"ATL",0,6.38214285714286,10.9518518518519,8.07895622895624,5.05641025641026,4.42222222222222,6.01111111111111,3.33333333333333,1.33333333333333,0.166666666666667,0,12.3333333333333,1,1.33333333333333,0,0,0.333333333333333,4.5,34.8333333333333,1.66666666666667,2.16666666666667,25.3333333333333,14,6.53513664874552,0.666666666666667,2.33333333333333,159.833333333333,0.5,1.66666666666667,"REG",7,"Paycor Stadium",18
"2022_09_CAR_CIN","CIN",2022,0.125,7.3621336996337,9.32023237179487,6.88190696150254,3.59295634920635,3.86005036630037,3.78622835497836,3.5,1,0.125,0,14.375,2.125,0.625,0,0,0,4.5,29.875,1.375,1.75,42.375,26.5,6.44777825123242,0.75,3.75,268.5,0.5,2.75,"CAR",0.25,7.51319444444445,6.471875,5.99706196581197,4.87335164835165,5.32862103174603,6.47767857142857,5,2.125,0.375,0,13.25,0.875,0.875,0.375,0,0,5.375,50.25,1.75,2,32.5,17.125,5.79355078833515,0.75,2.625,187.125,0.25,-3.5,"REG",9,"Paycor Stadium",21
"2022_14_CLE_CIN","CIN",2022,0,8.08457875457876,8.92720862470862,7.85460721940598,4.37,3.3497619047619,4.08810966810967,3.2,1.2,0,0,12.8,2.2,1.2,0,0,0,5.1,40.1,1.3,1.6,37.9,25.1,7.36794289979383,0.4,2.3,279.4,0.8,6.3,"CLE",0,7.52104076479077,6.91948412698412,7.15667239623122,4.85300863610074,1.975,5.02170499778859,3.4,1.2,0.4,0,14.4,1,1.4,0.4,0,0,6,49.6,1.4,2,35.3,20.8,6.49358894430374,0.7,2.3,221.9,0.4,-1.1,"REG",14,"Paycor Stadium",13
"2022_18_BAL_CIN","CIN",2022,0.1,7.50886446886447,8.38265734265734,7.6859747407735,4.51015873015873,2.9347619047619,4.87941919191919,3.3,1.3,0,0,13.1,2.5,1.1,0,0,0,5.2,40.2,1.2,1.5,40.1,26.8,7.03465057808046,0.7,2.3,282.1,0.9,6.6,"BAL",0,6.43075396825397,5.30928571428572,6.84202741702742,4.87638305322129,4.12107142857143,5.58689754689755,3.6,1.9,0.5,0,14.3,0.6,0.9,0,0,0,4.4,42,2.3,2.8,28.4,16.9,5.43930213680368,0.5,2.3,153.2,0.7,2.9,"REG",18,"Paycor Stadium",11
"2022_19_BAL_CIN","CIN",2022,0.1,7.19029304029304,8.68710178710179,7.21910167575802,3.91849206349206,2.9597619047619,4.81275252525252,3.7,1.5,0.2,0,13.6,2.3,1.1,0.1,0,0,5.2,40.7,1.3,1.6,40.4,26.5,6.82788782863478,0.7,2.2,275,0.9,7.3,"BAL",0.1,6.84590548340548,5.1386974789916,6.15631313131313,4.96755952380953,4.24607142857143,5.61665945165945,3.6,1.9,0.4,0,14.4,0.6,0.8,0,0,0,4.6,38.9,2.3,2.8,31.1,17.9,5.54456529469842,0.7,2.4,171.4,0.6,1.5,"POST",19,"Paycor Stadium",7
"2023_02_BAL_CIN","CIN",2023,0,1.63636363636364,6,2.9,4.14285714285714,2,4.6,10,2,1,0,17,0,0,0,0,0,4,20,1,2,34,14,1.97058823529412,0,2,67,0,-21,"BAL",0,10,5,5.57142857142857,1.88888888888889,3,4.26315789473684,5,3,0,0,15,0,3,0,0,0,13,106,1,1,26,17,5.96153846153846,1,4,155,1,16,"REG",2,"Paycor Stadium",-3
"2023_03_LA_CIN","CIN",2023,0,2.48484848484848,8,4.13421052631579,4.77142857142857,3.14285714285715,3.8,6.5,1.5,0.5,0,16,1,0,0.5,0,0,4.5,25,1,1.5,38,20.5,3.55672268907563,0.5,1.5,141.5,0,-12,"LA",0,6.67826086956522,5.95673076923077,8.69444444444444,2.825,4.41666666666667,3.34803921568628,1.5,0.5,0,0,16,0.5,2,0,0,0,6.5,54,3,4,46.5,29,7.09473684210526,1,0.5,315.5,0.5,5,"REG",3,"Paycor Stadium",3
"2023_06_SEA_CIN","CIN",2023,0,4.05260606060606,5.9,6.09666666666667,3.94493506493506,3.60100250626567,3.49857142857143,5.2,1,0.4,0,15.2,1,0.2,0.4,0,0,5,35.8,1.8,2.2,41.6,24.6,4.40454188948307,0.6,2.2,190.2,0.4,-6.2,"SEA",0,7.49562324929972,7.71666666666667,6.15451388888889,3.67897727272727,2.96785714285714,5.26785714285714,3.25,1.25,0.5,0,12.25,1.25,1.25,0.5,0,0,8,72.75,2.25,3.25,34,21.5,5.9744092289824,0.25,1.75,211.75,0.75,5,"REG",6,"Paycor Stadium",4
"2023_09_BUF_CIN","CIN",2023,0,5.25186147186147,6.9047619047619,5.72040816326531,3.8178107606679,3.72214464733262,3.92755102040816,5,0.857142857142857,0.428571428571429,0,13.5714285714286,1.42857142857143,0.285714285714286,0.285714285714286,0,0,4.42857142857143,33.8571428571429,1.57142857142857,2,40.1428571428571,25,4.86339458271347,0.571428571428571,2.42857142857143,197.857142857143,0.571428571428571,-1.85714285714286,"BUF",0.125,8.12809222027973,6.70868506493507,8.08636688066835,4.19444444444444,5.14207336780866,4.52996031746032,2.625,1.125,0.25,0,13.5,2.125,1.125,0.125,0,0,6.875,53.375,1.375,1.75,37.25,25.625,7.24040212694938,1,1.5,263.75,0.625,10.75,"REG",9,"Paycor Stadium",6
"2023_10_HOU_CIN","CIN",2023,0,5.62479055258467,6.5,6.03139880952381,3.57669552669553,3.75687656641604,3.93660714285714,4.75,1.125,0.375,0,14.25,1.5,0.375,0.25,0,0,4.625,35.75,1.5,1.875,40.75,25.75,5.20824803765206,0.5,2.25,216,0.625,-0.875,"HOU",0,7.81231695183901,10.2797619047619,6.5178841991342,3.90751527883881,2.68848039215686,2.93795024420024,4.25,1.375,0.375,0,15.375,1.875,0.375,0,0.125,0,6.875,60.625,2.375,2.5,36.75,21.75,7.28158954194705,0.125,2.25,264.125,0.5,2.75,"REG",10,"Paycor Stadium",-3
"2023_12_PIT_CIN","CIN",2023,0,5.64016857652152,7.2225,6.11571733821734,4.31552308802309,3.70994569757728,3.94928571428571,4.8,1.1,0.4,0,14.1,1.6,0.4,0.2,0,0,5,42.7,1.6,2,40.6,25.2,5.25801257153579,0.6,2.7,217.8,0.5,-2.4,"PIT",0,5.92062062937063,6.06111111111111,5.69155929038282,4.5950641025641,3.90940170940171,6.00348484848485,5.9,2.3,0.4,0,15.2,0.7,0.7,0.2,0,0,5.5,46.5,1.8,1.9,33.5,18.8,5.22097332426976,0.6,2.3,170,0.6,-2.9,"REG",12,"Paycor Stadium",-6
"2023_14_IND_CIN","CIN",2023,0,6.44319887955182,7.64916666666667,7.51268475676371,4.01679292929293,3.74387426900585,3.80357142857143,4.2,1,0.4,0,13.5,1.6,0.7,0.1,0,0,5.2,44.8,1.7,2.1,40.1,26.3,6.02040787111904,0.7,3,242.7,0.6,-0.3,"IND",0.1,6.97059357841647,9.12896825396825,6.85942248111366,3.3291810966811,3.69482721956406,5.49029304029304,4.2,1.4,0,0,16,1.1,1.2,0.2,0,0.1,6,43.7,2.2,2.6,37.7,21.4,6.37523694383363,0.7,2.3,228.2,0.6,0.3,"REG",14,"Paycor Stadium",20
"2023_15_MIN_CIN","CIN",2023,0.1,6.90434173669468,8.79916666666667,7.92960204999678,4.02938034188034,3.51887426900585,3.90928571428571,4.1,1,0.4,0,12.7,1.8,0.8,0.1,0,0,5,43.9,1.5,1.8,37.6,25.6,6.63240787111904,0.7,2.8,245.9,0.6,1.4,"MIN",0.1,6.22832251082251,7.92698412698413,6.80721280353633,4.03646867838044,2.50751803751804,4.18008418482103,3.6,1,0.4,0,15.1,1.4,0.5,0.2,0,0,4.9,37.5,1.7,2.3,37,23.2,5.92309531491439,0.8,2.4,218.5,0.7,3.7,"REG",15,"Paycor Stadium",3
"2023_18_CLE_CIN","CIN",2023,0.1,6.82494779730074,10.1058974358974,7.99448774909301,4.16119852369853,3.21194444444444,4.42636904761905,3.8,1.3,0.3,0,13.9,1.7,1,0,0,0,4.5,38.2,1.5,1.8,38.8,25.2,6.90119801844027,0.9,3.3,263.3,0.5,-0.8,"CLE",0.3,7.09232142857143,7.22261904761905,6.60315306253774,3.59752886002886,3.00308441558442,3.5735531788473,5.1,1.6,0.7,0,16.5,1.8,0.8,0.2,0,0,6.6,51.1,1.8,1.9,41,22.4,6.29823896996356,1.2,2.2,252.5,0.7,3.2,"REG",18,"Paycor Stadium",17
"2024_03_WAS_CIN","CIN",2024,0.5,6.89583333333333,5.7,5.77142857142857,2.38095238095238,6,3.51666666666666,3,0.5,1,0,13.5,1,0.5,0,0,0,5,44.5,2.5,2.5,35.5,22,5.56009615384616,0,3,200,0,-3.5,"WAS",0,6.60555555555555,9.7875,7.31363636363637,5.65384615384616,6.67142857142855,5.41153846153846,1.5,0.5,0,0,14,0,1.5,0,0,0,8,49,3.5,4.5,30.5,20,6.06971677559913,0,3.5,185.5,0.5,-7,"REG",3,"Paycor Stadium",-5
"2024_16_CLE_CIN","CIN",2024,0.2,7.78285714285714,8.92507964257964,6.69112373737374,3.91507326007326,3.43313725490196,4.33714285714286,3.6,1.9,0.3,0,14.1,2.9,0.6,0.2,0.1,0,6.7,56.1,1,1.5,41.8,26.6,6.7584732119623,0.7,2.5,285.6,0.5,1.4,"CLE",0.2,6.91015780468465,7.57688034188034,5.47593646549529,3.79136141636142,4.51833333333333,4.03418831168831,5.2,2.6,0.3,0,16.3,1.4,0.5,0,0,0.1,6.8,52,1.1,1.9,44.3,24.2,5.43159562166253,1.5,3.9,244.7,0.2,-9.6,"REG",16,"Paycor Stadium",18
"2024_17_DEN_CIN","CIN",2024,0.2,7.94528138528138,8.82329392829393,6.22654040404041,4.06293650793651,4.09980392156863,4.67,3.5,1.6,0.3,0,13.6,2.7,0.6,0.2,0.1,0,6.8,57.2,1.1,1.6,41,25.9,6.49278693745249,0.6,2.6,269.5,0.6,3.5,"DEN",0,6.96591981547864,8.42491452991453,5.72592299005343,5.23379953379953,3.98404761904762,3.95448412698413,4.1,1.8,0.3,0,14.4,2,0.7,0.4,0,0,6,51.2,1.7,1.9,36.1,22.7,6.27315684459515,0.7,1.5,226.4,0.6,5.9,"REG",17,"Paycor Stadium",6
"2010_02_KC_CLE","CLE",2010,0,3.90909090909091,11.6,6.42857142857143,3.42857142857143,9.83333333333333,2.1,6,0,1,0,14,1,1,0,0,0,5,47,0,1,37,21,6.37837837837838,2,0,236,0,-3,"KC",0,5.22222222222222,0,2.1,10.375,3.5,2.2,9,3,0,0,11,1,1,1,0,0,3,35,0,0,22,10,2.81818181818182,0,1,62,1,7,"REG",2,"Cleveland Browns Stadium",-2
"2010_04_CIN_CLE","CLE",2010,0.333333333333333,4.21572871572872,13.9555555555556,5.83057644110276,4.55952380952381,4.51111111111111,4.0452380952381,6.66666666666667,2,1,0,15,1,1,0,0,0,7.33333333333333,61.6666666666667,0.333333333333333,1,31.6666666666667,18.3333333333333,6.15977997227997,1,1,197.666666666667,0,-4,"CIN",0.333333333333333,4.63293650793651,6.61309523809524,5.2962962962963,3.9515873015873,1.98571428571429,3.36410256410256,5.66666666666667,1.66666666666667,1,0,18.3333333333333,1,0.666666666666667,0,0,0,6.33333333333333,43.3333333333333,2.66666666666667,2.66666666666667,41.6666666666667,23,5.32378740970072,1,1,228.333333333333,0.666666666666667,1.33333333333333,"REG",4,"Cleveland Browns Stadium",3
"2010_05_ATL_CLE","CLE",2010,0.25,4.44751082251082,13.3666666666667,5.62293233082707,4.21651785714286,4.38333333333333,4.10535714285715,6,1.75,1,0,15.25,1,1,0,0,0,7.25,57.25,1,1.5,31.5,18.25,6.06338336630675,1,1,193,0.25,-2.25,"ATL",0.25,6.72741147741148,9.79166666666666,5.4738005050505,4.23200757575758,3.43571428571429,3.98429951690821,4.25,1.75,0.25,0.25,18.25,1.5,0.75,0,0,0,4.75,49.75,2.5,2.75,39.25,23.25,6.06473361330699,0.75,2,233.5,0.75,8.25,"REG",5,"Cleveland Browns Stadium",-10
"2010_09_NE_CLE","CLE",2010,0.285714285714286,5.83735312306741,9.72619047619048,5.92330827067669,3.47236394557823,12.7496598639456,3.74246031746032,5.42857142857143,2,0.714285714285714,0,15,0.857142857142857,0.714285714285714,0.285714285714286,0,0,6.28571428571429,51.8571428571429,1.28571428571429,1.57142857142857,32,18.7142857142857,5.86101916193779,1.14285714285714,1.85714285714286,190.857142857143,0.285714285714286,-3.42857142857143,"NE",0,7.73536542822257,7.916341991342,5.93986594637855,4.67252747252747,3.40873015873016,4.10189255189255,3.57142857142857,1,0.142857142857143,0,13.2857142857143,1.71428571428571,1.14285714285714,0.285714285714286,0.285714285714286,0.142857142857143,5.85714285714286,50.1428571428571,1.42857142857143,1.85714285714286,33.8571428571429,21,6.58765584950995,0.571428571428571,1.71428571428571,217.571428571429,0.857142857142857,7.28571428571429,"REG",9,"Cleveland Browns Stadium",20
"2010_10_NYJ_CLE","CLE",2010,0.25,5.93268398268398,10.3020833333333,6.29653110047847,3.61068687343358,11.4059523809524,3.97351641414141,5.125,2,0.625,0,14.875,0.75,1.125,0.25,0,0,6,48.875,1.375,1.625,30.375,18.125,6.27312860880083,1,1.625,188.75,0.375,-0.5,"NYJ",0,7.96830253080252,8.41640061327561,5.0188976045884,5.61208791208791,5.09077380952381,4.70787545787546,5.5,2.125,0.25,0,14.5,1.375,0.875,0.125,0,0,7.875,72.125,2,2.375,33.25,17.25,6.09997956377832,0.625,1.5,202.5,0.75,6.5,"REG",10,"Cleveland Browns Stadium",-6
"2010_12_CAR_CLE","CLE",2010,0.2,6.3004329004329,9.14166666666667,6.75468519784309,3.95104949874687,9.7670695970696,3.79881313131313,5.1,1.9,0.5,0,14.8,0.8,1,0.3,0,0,5.7,48.8,1.5,1.9,31,18,6.18588256618505,0.9,2.2,190.1,0.3,-1.4,"CAR",0.4,5.47151515151515,6.96396825396825,4.98278158374134,3.02388888888889,4.39722943722944,2.70456349206349,5.9,1.4,0.4,0,15.3,0.7,0.3,0,0,0,6.2,53,1.5,1.7,35,16.5,4.51950232826419,1.6,3,156.1,0.1,-13.5,"REG",12,"Cleveland Browns Stadium",1
"2010_16_BAL_CLE","CLE",2010,0.2,8.72857142857143,6.98285714285714,6.4331593243358,4.20654761904762,9.10540293040293,3.84167027417027,4.8,2,0.1,0,13.5,0.7,0.9,0.3,0,0,4.2,38.5,1.7,2,30.8,18.6,6.05910180053983,0.8,2.7,185.7,0.4,-1,"BAL",0,10.7133547008547,9.34252525252525,7.05302752802753,3.78406726124117,3.79368686868687,4.08363247863248,5.2,2.6,0.4,0,14.6,1.8,0.8,0.3,0.1,0,5.7,42.8,1.8,1.9,33.8,19.8,6.67767066085144,0.2,3.1,224.8,0.7,6.5,"REG",16,"Cleveland Browns Stadium",-10
"2010_17_PIT_CLE","CLE",2010,0.1,8.51607142857143,7.34119047619047,6.27869503862151,4.24821428571429,9.40540293040293,4.0702417027417,4.6,2.1,0,0,13.1,0.7,0.9,0.3,0,0,3.7,34.7,1.7,2,29.6,17.7,6.12624465768268,0.9,2.4,181.4,0.4,-1,"PIT",0.1,8.19909090909091,9.27333875275052,7.29856209150327,3.80229076479077,2.47121212121212,5.09226856476857,4.7,1.6,0.6,0,15.1,1.3,0.8,0.2,0,0,7.1,68.5,1.9,2.3,36.5,21,6.92982818743321,0.4,3.2,248.2,0.7,5.7,"REG",17,"Cleveland Browns Stadium",-32
"2011_03_MIA_CLE","CLE",2011,0,7.17532467532467,8.925,5.2287784679089,4.33181818181818,4.20833333333333,2.61538461538461,6.5,1.5,0.5,0,18,1.5,1,0,0,0,7,60.5,1.5,1.5,37.5,20.5,5.38961038961039,0.5,1.5,199.5,0.5,-1,"MIA",0,6.70833333333333,16.3333333333333,6.50350631136045,4.67857142857143,5.35,6.21428571428572,4.5,2,0,0,13.5,1.5,0.5,0,0,0,5.5,40,1.5,2.5,42.5,21,6.06987028301887,1,3,271.5,0,-12,"REG",3,"Cleveland Browns Stadium",1
"2011_04_TEN_CLE","CLE",2011,0,6.90119684237331,7.14047619047619,5.19696342305038,4.44343434343434,2.80555555555556,2.99358974358974,6,1,0.333333333333333,0,16.6666666666667,1.66666666666667,0.666666666666667,0,0,0,7.33333333333333,68.6666666666667,1.33333333333333,1.33333333333333,38,20,5.38794538794539,0.666666666666667,1,203,0.666666666666667,-0.333333333333333,"TEN",0,7.1125,13.7103174603175,7.0222816399287,1.53846153846154,2.58333333333333,1.87037037037037,4.66666666666667,1.33333333333333,0.333333333333333,0,15.3333333333333,1.66666666666667,0.333333333333333,0,0,0,8,70,1.66666666666667,2.33333333333333,38.3333333333333,26,7.80041771094402,0.666666666666667,1.33333333333333,300.666666666667,0.666666666666667,4.66666666666667,"REG",4,"Cleveland Browns Stadium",-18
"2011_07_SEA_CLE","CLE",2011,0,6.24201680672269,6.28428571428571,5.52019825585043,4.04787878787879,2.30833333333333,3.34948717948718,5.6,1.8,0.2,0,17.4,1.6,0.4,0,0,0,6.4,56,1.4,1.4,45,24.2,5.13409702000128,0.6,1.8,228.8,0.4,-5.2,"SEA",0,5.83318681318681,4.54857142857143,7.12951743908266,3.90357142857143,3.60142857142857,2.97879120879121,6.6,2.4,0.4,0,14.8,1.4,0.6,0.2,0,0,8.2,57.4,1,1.2,39,22,5.22629226043494,1,4,205,0.4,-5.6,"REG",7,"Cleveland Browns Stadium",3
