"","game_id","season","week","team","opponent","touchdowns","point_diff2","winner"
"4570","2011_16_ARI_CIN",2011,16,"ARI","CIN",2,-7,"CIN"
"4571","2011_16_ATL_NO",2011,16,"ATL","NO",1,-29,"NO"
"4572","2011_16_CHI_GB",2011,16,"CHI","GB",2,-14,"GB"
"4573","2011_16_CLE_BAL",2011,16,"CLE","BAL",2,-6,"BAL"
"4574","2011_16_DEN_BUF",2011,16,"DEN","BUF",2,-26,"BUF"
"4575","2011_16_HOU_IND",2011,16,"HOU","IND",1,-3,"IND"
"4576","2011_16_JAX_TEN",2011,16,"JAX","TEN",2,-6,"TEN"
"4577","2011_16_MIA_NE",2011,16,"MIA","NE",3,-3,"NE"
"4578","2011_16_MIN_WAS",2011,16,"MIN","WAS",4,7,"MIN"
"4579","2011_16_NYG_NYJ",2011,16,"NYG","NYJ",3,15,"NYG"
"4580","2011_16_OAK_KC",2011,16,"LV","KC",1,3,"LV"
"4581","2011_16_PHI_DAL",2011,16,"PHI","DAL",2,13,"PHI"
"4582","2011_16_SD_DET",2011,16,"LAC","DET",1,-28,"DET"
"4583","2011_16_SF_SEA",2011,16,"SF","SEA",1,2,"SF"
"4584","2011_16_STL_PIT",2011,16,"LA","PIT",0,-27,"PIT"
"4585","2011_16_TB_CAR",2011,16,"TB","CAR",2,-32,"CAR"
"4586","2011_17_BAL_CIN",2011,17,"BAL","CIN",3,8,"BAL"
"4587","2011_17_BUF_NE",2011,17,"BUF","NE",3,-28,"NE"
"4588","2011_17_CAR_NO",2011,17,"CAR","NO",2,-28,"NO"
"4589","2011_17_CHI_MIN",2011,17,"CHI","MIN",2,4,"CHI"
"4590","2011_17_DAL_NYG",2011,17,"DAL","NYG",2,-17,"NYG"
"4591","2011_17_DET_GB",2011,17,"DET","GB",5,-4,"GB"
"4592","2011_17_IND_JAX",2011,17,"IND","JAX",1,-6,"JAX"
"4593","2011_17_KC_DEN",2011,17,"KC","DEN",1,4,"KC"
"4594","2011_17_NYJ_MIA",2011,17,"NYJ","MIA",2,-2,"MIA"
"4595","2011_17_PIT_CLE",2011,17,"PIT","CLE",1,4,"PIT"
"4596","2011_17_SD_OAK",2011,17,"LAC","LV",5,12,"LAC"
"4597","2011_17_SEA_ARI",2011,17,"SEA","ARI",2,-3,"ARI"
"4598","2011_17_SF_STL",2011,17,"SF","LA",4,7,"SF"
"4599","2011_17_TB_ATL",2011,17,"TB","ATL",3,-21,"ATL"
"4600","2011_17_TEN_HOU",2011,17,"TEN","HOU",2,1,"TEN"
"4601","2011_17_WAS_PHI",2011,17,"WAS","PHI",1,-24,"PHI"
"4602","2011_18_ATL_NYG",2011,18,"ATL","NYG",0,-22,"NYG"
"4603","2011_18_CIN_HOU",2011,18,"CIN","HOU",1,-21,"HOU"
"4604","2011_18_DET_NO",2011,18,"DET","NO",4,-17,"NO"
"4605","2011_18_PIT_DEN",2011,18,"PIT","DEN",2,-6,"DEN"
"4606","2011_19_DEN_NE",2011,19,"DEN","NE",1,-35,"NE"
"4607","2011_19_HOU_BAL",2011,19,"HOU","BAL",1,-7,"BAL"
"4608","2011_19_NO_SF",2011,19,"NO","SF",4,-4,"SF"
"4609","2011_19_NYG_GB",2011,19,"NYG","GB",4,17,"NYG"
"4610","2011_20_BAL_NE",2011,20,"BAL","NE",2,-3,"NE"
"4611","2011_20_NYG_SF",2011,20,"NYG","SF",2,3,"NYG"
"4612","2011_21_NYG_NE",2011,21,"NYG","NE",2,4,"NYG"
"4613","2012_01_ATL_KC",2012,1,"ATL","KC",4,16,"ATL"
"4614","2012_01_BUF_NYJ",2012,1,"BUF","NYJ",4,-20,"NYJ"
"4615","2012_01_CAR_TB",2012,1,"CAR","TB",1,-6,"TB"
"4616","2012_01_CIN_BAL",2012,1,"CIN","BAL",1,-31,"BAL"
"4617","2012_01_DAL_NYG",2012,1,"DAL","NYG",3,7,"DAL"
"4618","2012_01_IND_CHI",2012,1,"IND","CHI",3,-20,"CHI"
"4619","2012_01_JAX_MIN",2012,1,"JAX","MIN",2,-3,"MIN"
"4620","2012_01_MIA_HOU",2012,1,"MIA","HOU",1,-20,"HOU"
"4621","2012_01_NE_TEN",2012,1,"NE","TEN",4,21,"NE"
"4622","2012_01_PHI_CLE",2012,1,"PHI","CLE",2,1,"PHI"
"4623","2012_01_PIT_DEN",2012,1,"PIT","DEN",2,-12,"DEN"
"4624","2012_01_SD_OAK",2012,1,"LAC","LV",1,8,"LAC"
"4625","2012_01_SEA_ARI",2012,1,"SEA","ARI",1,-4,"ARI"
"4626","2012_01_SF_GB",2012,1,"SF","GB",3,8,"SF"
"4627","2012_01_STL_DET",2012,1,"LA","DET",2,-4,"DET"
"4628","2012_01_WAS_NO",2012,1,"WAS","NO",4,8,"WAS"
"4629","2012_02_ARI_NE",2012,2,"ARI","NE",2,2,"ARI"
"4630","2012_02_BAL_PHI",2012,2,"BAL","PHI",2,-1,"PHI"
"4631","2012_02_CHI_GB",2012,2,"CHI","GB",1,-13,"GB"
"4632","2012_02_CLE_CIN",2012,2,"CLE","CIN",3,-7,"CIN"
"4633","2012_02_DAL_SEA",2012,2,"DAL","SEA",1,-20,"SEA"
"4634","2012_02_DEN_ATL",2012,2,"DEN","ATL",3,-6,"ATL"
"4635","2012_02_DET_SF",2012,2,"DET","SF",1,-8,"SF"
"4636","2012_02_HOU_JAX",2012,2,"HOU","JAX",3,20,"HOU"
"4637","2012_02_KC_BUF",2012,2,"KC","BUF",2,-18,"BUF"
"4638","2012_02_MIN_IND",2012,2,"MIN","IND",2,-3,"IND"
"4639","2012_02_NO_CAR",2012,2,"NO","CAR",3,-8,"CAR"
"4640","2012_02_NYJ_PIT",2012,2,"NYJ","PIT",1,-17,"PIT"
"4641","2012_02_OAK_MIA",2012,2,"LV","MIA",1,-22,"MIA"
"4642","2012_02_TB_NYG",2012,2,"TB","NYG",4,-7,"NYG"
"4643","2012_02_TEN_SD",2012,2,"TEN","LAC",1,-28,"LAC"
"4644","2012_02_WAS_STL",2012,2,"WAS","LA",4,-3,"LA"
"4645","2012_03_ATL_SD",2012,3,"ATL","LAC",4,24,"ATL"
"4646","2012_03_BUF_CLE",2012,3,"BUF","CLE",3,10,"BUF"
"4647","2012_03_CIN_WAS",2012,3,"CIN","WAS",5,7,"CIN"
"4648","2012_03_DET_TEN",2012,3,"DET","TEN",4,-3,"TEN"
"4649","2012_03_GB_SEA",2012,3,"GB","SEA",1,-2,"SEA"
"4650","2012_03_HOU_DEN",2012,3,"HOU","DEN",4,6,"HOU"
"4651","2012_03_JAX_IND",2012,3,"JAX","IND",2,5,"JAX"
"4652","2012_03_KC_NO",2012,3,"KC","NO",1,3,"KC"
"4653","2012_03_NE_BAL",2012,3,"NE","BAL",3,-1,"BAL"
"4654","2012_03_NYG_CAR",2012,3,"NYG","CAR",3,29,"NYG"
"4655","2012_03_NYJ_MIA",2012,3,"NYJ","MIA",2,3,"NYJ"
"4656","2012_03_PHI_ARI",2012,3,"PHI","ARI",0,-21,"ARI"
"4657","2012_03_PIT_OAK",2012,3,"PIT","LV",4,-3,"LV"
"4658","2012_03_SF_MIN",2012,3,"SF","MIN",1,-11,"MIN"
"4659","2012_03_STL_CHI",2012,3,"LA","CHI",0,-17,"CHI"
"4660","2012_03_TB_DAL",2012,3,"TB","DAL",1,-6,"DAL"
"4661","2012_04_CAR_ATL",2012,4,"CAR","ATL",4,-2,"ATL"
"4662","2012_04_CHI_DAL",2012,4,"CHI","DAL",4,16,"CHI"
"4663","2012_04_CIN_JAX",2012,4,"CIN","JAX",3,17,"CIN"
"4664","2012_04_CLE_BAL",2012,4,"CLE","BAL",1,-7,"BAL"
"4665","2012_04_MIA_ARI",2012,4,"MIA","ARI",2,-3,"ARI"
"4666","2012_04_MIN_DET",2012,4,"MIN","DET",2,7,"MIN"
"4667","2012_04_NE_BUF",2012,4,"NE","BUF",7,24,"NE"
"4668","2012_04_NO_GB",2012,4,"NO","GB",3,-1,"GB"
"4669","2012_04_NYG_PHI",2012,4,"NYG","PHI",2,-2,"PHI"
"4670","2012_04_OAK_DEN",2012,4,"LV","DEN",0,-31,"DEN"
"4671","2012_04_SD_KC",2012,4,"LAC","KC",4,17,"LAC"
"4672","2012_04_SEA_STL",2012,4,"SEA","LA",1,-6,"LA"
"4673","2012_04_SF_NYJ",2012,4,"SF","NYJ",4,34,"SF"
"4674","2012_04_TEN_HOU",2012,4,"TEN","HOU",2,-24,"HOU"
"4675","2012_04_WAS_TB",2012,4,"WAS","TB",3,2,"WAS"
"4676","2012_05_ARI_STL",2012,5,"ARI","LA",0,-14,"LA"
"4677","2012_05_ATL_WAS",2012,5,"ATL","WAS",3,7,"ATL"
"4678","2012_05_BAL_KC",2012,5,"BAL","KC",0,3,"BAL"
"4679","2012_05_BUF_SF",2012,5,"BUF","SF",0,-42,"SF"
"4680","2012_05_CHI_JAX",2012,5,"CHI","JAX",5,38,"CHI"
"4681","2012_05_CLE_NYG",2012,5,"CLE","NYG",3,-14,"NYG"
"4682","2012_05_DEN_NE",2012,5,"DEN","NE",3,-10,"NE"
"4683","2012_05_GB_IND",2012,5,"GB","IND",4,-3,"IND"
"4684","2012_05_HOU_NYJ",2012,5,"HOU","NYJ",2,6,"HOU"
"4685","2012_05_MIA_CIN",2012,5,"MIA","CIN",2,4,"MIA"
"4686","2012_05_PHI_PIT",2012,5,"PHI","PIT",2,-2,"PIT"
"4687","2012_05_SD_NO",2012,5,"LAC","NO",3,-7,"NO"
"4688","2012_05_SEA_CAR",2012,5,"SEA","CAR",1,4,"SEA"
"4689","2012_05_TEN_MIN",2012,5,"TEN","MIN",1,-23,"MIN"
"4690","2012_06_BUF_ARI",2012,6,"BUF","ARI",2,3,"BUF"
"4691","2012_06_CIN_CLE",2012,6,"CIN","CLE",3,-10,"CLE"
"4692","2012_06_DAL_BAL",2012,6,"DAL","BAL",3,-2,"BAL"
"4693","2012_06_DEN_SD",2012,6,"DEN","LAC",5,11,"DEN"
"4694","2012_06_DET_PHI",2012,6,"DET","PHI",2,3,"DET"
"4695","2012_06_GB_HOU",2012,6,"GB","HOU",6,18,"GB"
"4696","2012_06_IND_NYJ",2012,6,"IND","NYJ",0,-26,"NYJ"
"4697","2012_06_KC_TB",2012,6,"KC","TB",1,-28,"TB"
"4698","2012_06_MIN_WAS",2012,6,"MIN","WAS",2,-12,"WAS"
"4699","2012_06_NE_SEA",2012,6,"NE","SEA",2,-1,"SEA"
"4700","2012_06_NYG_SF",2012,6,"NYG","SF",2,23,"NYG"
"4701","2012_06_OAK_ATL",2012,6,"LV","ATL",2,-3,"ATL"
"4702","2012_06_PIT_TEN",2012,6,"PIT","TEN",2,-3,"TEN"
"4703","2012_06_STL_MIA",2012,6,"LA","MIA",1,-3,"MIA"
"4704","2012_07_ARI_MIN",2012,7,"ARI","MIN",2,-7,"MIN"
"4705","2012_07_BAL_HOU",2012,7,"BAL","HOU",1,-30,"HOU"
"4706","2012_07_CLE_IND",2012,7,"CLE","IND",2,-4,"IND"
"4707","2012_07_DAL_CAR",2012,7,"DAL","CAR",1,5,"DAL"
"4708","2012_07_DET_CHI",2012,7,"DET","CHI",1,-6,"CHI"
"4709","2012_07_GB_STL",2012,7,"GB","LA",3,10,"GB"
"4710","2012_07_JAX_OAK",2012,7,"JAX","LV",2,-3,"LV"
"4711","2012_07_NO_TB",2012,7,"NO","TB",5,7,"NO"
"4712","2012_07_NYJ_NE",2012,7,"NYJ","NE",2,-3,"NE"
"4713","2012_07_PIT_CIN",2012,7,"PIT","CIN",2,7,"PIT"
"4714","2012_07_SEA_SF",2012,7,"SEA","SF",0,-7,"SF"
"4715","2012_07_TEN_BUF",2012,7,"TEN","BUF",5,1,"TEN"
"4716","2012_07_WAS_NYG",2012,7,"WAS","NYG",2,-4,"NYG"
"4717","2012_08_ATL_PHI",2012,8,"ATL","PHI",3,13,"ATL"
"4718","2012_08_CAR_CHI",2012,8,"CAR","CHI",1,-1,"CHI"
"4719","2012_08_IND_TEN",2012,8,"IND","TEN",2,6,"IND"
"4720","2012_08_JAX_GB",2012,8,"JAX","GB",1,-9,"GB"
"4721","2012_08_MIA_NYJ",2012,8,"MIA","NYJ",3,21,"MIA"
"4722","2012_08_NE_STL",2012,8,"NE","LA",6,38,"NE"
"4723","2012_08_NO_DEN",2012,8,"NO","DEN",2,-20,"DEN"
"4724","2012_08_NYG_DAL",2012,8,"NYG","DAL",2,5,"NYG"
"4725","2012_08_OAK_KC",2012,8,"LV","KC",2,10,"LV"
"4726","2012_08_SD_CLE",2012,8,"LAC","CLE",0,-1,"CLE"
"4727","2012_08_SEA_DET",2012,8,"SEA","DET",3,-4,"DET"
"4728","2012_08_SF_ARI",2012,8,"SF","ARI",3,21,"SF"
"4729","2012_08_TB_MIN",2012,8,"TB","MIN",4,19,"TB"
"4730","2012_08_WAS_PIT",2012,8,"WAS","PIT",1,-15,"PIT"
"4731","2012_09_ARI_GB",2012,9,"ARI","GB",2,-14,"GB"
"4732","2012_09_BAL_CLE",2012,9,"BAL","CLE",3,10,"BAL"
"4733","2012_09_BUF_HOU",2012,9,"BUF","HOU",0,-12,"HOU"
"4734","2012_09_CAR_WAS",2012,9,"CAR","WAS",3,8,"CAR"
"4735","2012_09_CHI_TEN",2012,9,"CHI","TEN",6,31,"CHI"
"4736","2012_09_DAL_ATL",2012,9,"DAL","ATL",1,-6,"ATL"
"4737","2012_09_DEN_CIN",2012,9,"DEN","CIN",4,8,"DEN"
"4738","2012_09_DET_JAX",2012,9,"DET","JAX",4,17,"DET"
"4739","2012_09_KC_SD",2012,9,"KC","LAC",1,-18,"LAC"
"4740","2012_09_MIA_IND",2012,9,"MIA","IND",2,-3,"IND"
"4741","2012_09_MIN_SEA",2012,9,"MIN","SEA",2,-10,"SEA"
"4742","2012_09_PHI_NO",2012,9,"PHI","NO",1,-15,"NO"
"4743","2012_09_PIT_NYG",2012,9,"PIT","NYG",3,4,"PIT"
"4744","2012_09_TB_OAK",2012,9,"TB","LV",6,10,"TB"
"4745","2012_10_ATL_NO",2012,10,"ATL","NO",3,-4,"NO"
"4746","2012_10_BUF_NE",2012,10,"BUF","NE",4,-6,"NE"
"4747","2012_10_DAL_PHI",2012,10,"DAL","PHI",5,15,"DAL"
"4748","2012_10_DEN_CAR",2012,10,"DEN","CAR",4,22,"DEN"
"4749","2012_10_DET_MIN",2012,10,"DET","MIN",3,-10,"MIN"
"4750","2012_10_HOU_CHI",2012,10,"HOU","CHI",1,7,"HOU"
"4751","2012_10_IND_JAX",2012,10,"IND","JAX",3,17,"IND"
"4752","2012_10_KC_PIT",2012,10,"KC","PIT",1,-3,"PIT"
"4753","2012_10_NYG_CIN",2012,10,"NYG","CIN",1,-18,"CIN"
"4754","2012_10_NYJ_SEA",2012,10,"NYJ","SEA",1,-21,"SEA"
"4755","2012_10_OAK_BAL",2012,10,"LV","BAL",2,-35,"BAL"
"4756","2012_10_SD_TB",2012,10,"LAC","TB",3,-10,"TB"
"4757","2012_10_STL_SF",2012,10,"LA","SF",3,0,"LA"
"4758","2012_10_TEN_MIA",2012,10,"TEN","MIA",4,34,"TEN"
"4759","2012_11_ARI_ATL",2012,11,"ARI","ATL",1,-4,"ATL"
"4760","2012_11_BAL_PIT",2012,11,"BAL","PIT",1,3,"BAL"
"4761","2012_11_CHI_SF",2012,11,"CHI","SF",1,-25,"SF"
"4762","2012_11_CIN_KC",2012,11,"CIN","KC",4,22,"CIN"
"4763","2012_11_CLE_DAL",2012,11,"CLE","DAL",2,-3,"DAL"
"4764","2012_11_GB_DET",2012,11,"GB","DET",3,4,"GB"
"4765","2012_11_IND_NE",2012,11,"IND","NE",3,-35,"NE"
"4766","2012_11_JAX_HOU",2012,11,"JAX","HOU",4,-6,"HOU"
"4767","2012_11_MIA_BUF",2012,11,"MIA","BUF",2,-5,"BUF"
"4768","2012_11_NO_OAK",2012,11,"NO","LV",5,21,"NO"
"4769","2012_11_NYJ_STL",2012,11,"NYJ","LA",3,14,"NYJ"
"4770","2012_11_PHI_WAS",2012,11,"PHI","WAS",0,-25,"WAS"
"4771","2012_11_SD_DEN",2012,11,"LAC","DEN",3,-7,"DEN"
"4772","2012_11_TB_CAR",2012,11,"TB","CAR",3,6,"TB"
"4773","2012_12_ATL_TB",2012,12,"ATL","TB",3,1,"ATL"
"4774","2012_12_BAL_SD",2012,12,"BAL","LAC",1,3,"BAL"
"4775","2012_12_BUF_IND",2012,12,"BUF","IND",1,-7,"IND"
"4776","2012_12_CAR_PHI",2012,12,"CAR","PHI",4,8,"CAR"
"4777","2012_12_DEN_KC",2012,12,"DEN","KC",2,8,"DEN"
"4778","2012_12_GB_NYG",2012,12,"GB","NYG",1,-28,"NYG"
"4779","2012_12_HOU_DET",2012,12,"HOU","DET",4,3,"HOU"
"4780","2012_12_MIN_CHI",2012,12,"MIN","CHI",1,-18,"CHI"
"4781","2012_12_NE_NYJ",2012,12,"NE","NYJ",7,30,"NE"
"4782","2012_12_OAK_CIN",2012,12,"LV","CIN",1,-24,"CIN"
"4783","2012_12_PIT_CLE",2012,12,"PIT","CLE",2,-6,"CLE"
"4784","2012_12_SEA_MIA",2012,12,"SEA","MIA",3,-3,"MIA"
"4785","2012_12_SF_NO",2012,12,"SF","NO",4,10,"SF"
"4786","2012_12_STL_ARI",2012,12,"LA","ARI",4,14,"LA"
"4787","2012_12_TEN_JAX",2012,12,"TEN","JAX",1,-5,"JAX"
"4788","2012_12_WAS_DAL",2012,12,"WAS","DAL",5,7,"WAS"
"4789","2012_13_ARI_NYJ",2012,13,"ARI","NYJ",0,-1,"NYJ"
"4790","2012_13_CAR_KC",2012,13,"CAR","KC",3,-6,"KC"
"4791","2012_13_CIN_SD",2012,13,"CIN","LAC",2,7,"CIN"
"4792","2012_13_CLE_OAK",2012,13,"CLE","LV",2,3,"CLE"
"4793","2012_13_HOU_TEN",2012,13,"HOU","TEN",3,14,"HOU"
"4794","2012_13_IND_DET",2012,13,"IND","DET",5,2,"IND"
"4795","2012_13_JAX_BUF",2012,13,"JAX","BUF",2,-16,"BUF"
"4796","2012_13_MIN_GB",2012,13,"MIN","GB",2,-9,"GB"
"4797","2012_13_NE_MIA",2012,13,"NE","MIA",2,7,"NE"
"4798","2012_13_NO_ATL",2012,13,"NO","ATL",1,-10,"ATL"
"4799","2012_13_NYG_WAS",2012,13,"NYG","WAS",1,-1,"WAS"
"4800","2012_13_PHI_DAL",2012,13,"PHI","DAL",4,-5,"DAL"
"4801","2012_13_PIT_BAL",2012,13,"PIT","BAL",2,3,"PIT"
"4802","2012_13_SEA_CHI",2012,13,"SEA","CHI",3,6,"SEA"
"4803","2012_13_SF_STL",2012,13,"SF","LA",1,-3,"LA"
"4804","2012_13_TB_DEN",2012,13,"TB","DEN",2,-8,"DEN"
"4805","2012_14_ARI_SEA",2012,14,"ARI","SEA",0,-58,"SEA"
"4806","2012_14_ATL_CAR",2012,14,"ATL","CAR",3,-10,"CAR"
"4807","2012_14_BAL_WAS",2012,14,"BAL","WAS",4,-3,"WAS"
"4808","2012_14_CHI_MIN",2012,14,"CHI","MIN",2,-7,"MIN"
"4809","2012_14_DAL_CIN",2012,14,"DAL","CIN",2,1,"DAL"
"4810","2012_14_DEN_OAK",2012,14,"DEN","LV",2,13,"DEN"
"4811","2012_14_DET_GB",2012,14,"DET","GB",2,-7,"GB"
"4812","2012_14_HOU_NE",2012,14,"HOU","NE",2,-28,"NE"
"4813","2012_14_KC_CLE",2012,14,"KC","CLE",1,-23,"CLE"
"4814","2012_14_MIA_SF",2012,14,"MIA","SF",1,-14,"SF"
"4815","2012_14_NO_NYG",2012,14,"NO","NYG",3,-25,"NYG"
"4816","2012_14_NYJ_JAX",2012,14,"NYJ","JAX",2,7,"NYJ"
"4817","2012_14_PHI_TB",2012,14,"PHI","TB",3,2,"PHI"
"4818","2012_14_SD_PIT",2012,14,"LAC","PIT",4,10,"LAC"
"4819","2012_14_STL_BUF",2012,14,"LA","BUF",2,3,"LA"
"4820","2012_14_TEN_IND",2012,14,"TEN","IND",2,-4,"IND"
"4821","2012_15_CAR_SD",2012,15,"CAR","LAC",4,24,"CAR"
"4822","2012_15_CIN_PHI",2012,15,"CIN","PHI",4,21,"CIN"
"4823","2012_15_DEN_BAL",2012,15,"DEN","BAL",4,17,"DEN"
"4824","2012_15_DET_ARI",2012,15,"DET","ARI",1,-28,"ARI"
"4825","2012_15_GB_CHI",2012,15,"GB","CHI",3,8,"GB"
"4826","2012_15_IND_HOU",2012,15,"IND","HOU",2,-12,"HOU"
"4827","2012_15_JAX_MIA",2012,15,"JAX","MIA",0,-21,"MIA"
"4828","2012_15_KC_OAK",2012,15,"KC","LV",0,-15,"LV"
"4829","2012_15_MIN_STL",2012,15,"MIN","LA",3,14,"MIN"
"4830","2012_15_NYG_ATL",2012,15,"NYG","ATL",0,-34,"ATL"
"4831","2012_15_NYJ_TEN",2012,15,"NYJ","TEN",1,-4,"TEN"
"4832","2012_15_PIT_DAL",2012,15,"PIT","DAL",3,-3,"DAL"
"4833","2012_15_SEA_BUF",2012,15,"SEA","BUF",6,33,"SEA"
"4834","2012_15_SF_NE",2012,15,"SF","NE",5,7,"SF"
"4835","2012_15_TB_NO",2012,15,"TB","NO",0,-41,"NO"
"4836","2012_15_WAS_CLE",2012,15,"WAS","CLE",5,17,"WAS"
"4837","2012_16_ATL_DET",2012,16,"ATL","DET",4,13,"ATL"
"4838","2012_16_BUF_MIA",2012,16,"BUF","MIA",1,-14,"MIA"
"4839","2012_16_CHI_ARI",2012,16,"CHI","ARI",4,15,"CHI"
"4840","2012_16_CIN_PIT",2012,16,"CIN","PIT",1,3,"CIN"
"4841","2012_16_CLE_DEN",2012,16,"CLE","DEN",1,-22,"DEN"
"4842","2012_16_IND_KC",2012,16,"IND","KC",2,7,"IND"
"4843","2012_16_MIN_HOU",2012,16,"MIN","HOU",2,17,"MIN"
"4844","2012_16_NE_JAX",2012,16,"NE","JAX",2,7,"NE"
"4845","2012_16_NO_DAL",2012,16,"NO","DAL",4,3,"NO"
"4846","2012_16_NYG_BAL",2012,16,"NYG","BAL",2,-19,"BAL"
"4847","2012_16_OAK_CAR",2012,16,"LV","CAR",0,-11,"CAR"
"4848","2012_16_SD_NYJ",2012,16,"LAC","NYJ",3,10,"LAC"
"4849","2012_16_SF_SEA",2012,16,"SF","SEA",1,-29,"SEA"
"4850","2012_16_STL_TB",2012,16,"LA","TB",4,15,"LA"
"4851","2012_16_TEN_GB",2012,16,"TEN","GB",1,-48,"GB"
"4852","2012_16_WAS_PHI",2012,16,"WAS","PHI",3,7,"WAS"
"4853","2012_17_ARI_SF",2012,17,"ARI","SF",1,-14,"SF"
"4854","2012_17_BAL_CIN",2012,17,"BAL","CIN",2,-6,"CIN"
"4855","2012_17_CAR_NO",2012,17,"CAR","NO",5,6,"CAR"
"4856","2012_17_CHI_DET",2012,17,"CHI","DET",2,2,"CHI"
"4857","2012_17_CLE_PIT",2012,17,"CLE","PIT",1,-14,"PIT"
"4858","2012_17_DAL_WAS",2012,17,"DAL","WAS",2,-10,"WAS"
"4859","2012_17_GB_MIN",2012,17,"GB","MIN",4,-3,"MIN"
"4860","2012_17_HOU_IND",2012,17,"HOU","IND",1,-12,"IND"
"4861","2012_17_JAX_TEN",2012,17,"JAX","TEN",3,-18,"TEN"
"4862","2012_17_KC_DEN",2012,17,"KC","DEN",0,-35,"DEN"
"4863","2012_17_MIA_NE",2012,17,"MIA","NE",0,-28,"NE"
"4864","2012_17_NYJ_BUF",2012,17,"NYJ","BUF",0,-19,"BUF"
"4865","2012_17_OAK_SD",2012,17,"LV","LAC",3,-3,"LAC"
"4866","2012_17_PHI_NYG",2012,17,"PHI","NYG",1,-35,"NYG"
"4867","2012_17_STL_SEA",2012,17,"LA","SEA",1,-7,"SEA"
"4868","2012_17_TB_ATL",2012,17,"TB","ATL",2,5,"TB"
"4869","2012_18_CIN_HOU",2012,18,"CIN","HOU",1,-6,"HOU"
"4870","2012_18_IND_BAL",2012,18,"IND","BAL",0,-15,"BAL"
"4871","2012_18_MIN_GB",2012,18,"MIN","GB",1,-14,"GB"
"4872","2012_18_SEA_WAS",2012,18,"SEA","WAS",2,10,"SEA"
"4873","2012_19_BAL_DEN",2012,19,"BAL","DEN",5,3,"BAL"
"4874","2012_19_GB_SF",2012,19,"GB","SF",4,-14,"SF"
"4875","2012_19_HOU_NE",2012,19,"HOU","NE",3,-13,"NE"
"4876","2012_19_SEA_ATL",2012,19,"SEA","ATL",4,-2,"ATL"
"4877","2012_20_BAL_NE",2012,20,"BAL","NE",4,15,"BAL"
"4878","2012_20_SF_ATL",2012,20,"SF","ATL",4,4,"SF"
"4879","2012_21_BAL_SF",2012,21,"BAL","SF",4,3,"BAL"
"4880","2013_01_ARI_STL",2013,1,"ARI","LA",3,-3,"LA"
"4881","2013_01_ATL_NO",2013,1,"ATL","NO",2,-6,"NO"
"4882","2013_01_BAL_DEN",2013,1,"BAL","DEN",3,-22,"DEN"
"4883","2013_01_CIN_CHI",2013,1,"CIN","CHI",3,-3,"CHI"
"4884","2013_01_GB_SF",2013,1,"GB","SF",4,-6,"SF"
"4885","2013_01_HOU_SD",2013,1,"HOU","LAC",4,3,"HOU"
"4886","2013_01_KC_JAX",2013,1,"KC","JAX",4,26,"KC"
"4887","2013_01_MIA_CLE",2013,1,"MIA","CLE",2,13,"MIA"
"4888","2013_01_MIN_DET",2013,1,"MIN","DET",3,-10,"DET"
"4889","2013_01_NE_BUF",2013,1,"NE","BUF",2,2,"NE"
"4890","2013_01_NYG_DAL",2013,1,"NYG","DAL",4,-5,"DAL"
"4891","2013_01_OAK_IND",2013,1,"LV","IND",2,-4,"IND"
"4892","2013_01_PHI_WAS",2013,1,"PHI","WAS",4,6,"PHI"
"4893","2013_01_SEA_CAR",2013,1,"SEA","CAR",1,5,"SEA"
"4894","2013_01_TB_NYJ",2013,1,"TB","NYJ",2,-1,"NYJ"
"4895","2013_01_TEN_PIT",2013,1,"TEN","PIT",1,7,"TEN"
"4896","2013_02_CAR_BUF",2013,2,"CAR","BUF",2,-1,"BUF"
"4897","2013_02_CLE_BAL",2013,2,"CLE","BAL",0,-8,"BAL"
"4898","2013_02_DAL_KC",2013,2,"DAL","KC",1,-1,"KC"
"4899","2013_02_DEN_NYG",2013,2,"DEN","NYG",5,18,"DEN"
"4900","2013_02_DET_ARI",2013,2,"DET","ARI",3,-4,"ARI"
"4901","2013_02_JAX_OAK",2013,2,"JAX","LV",1,-10,"LV"
"4902","2013_02_MIA_IND",2013,2,"MIA","IND",3,4,"MIA"
"4903","2013_02_MIN_CHI",2013,2,"MIN","CHI",3,-1,"CHI"
"4904","2013_02_NO_TB",2013,2,"NO","TB",1,2,"NO"
"4905","2013_02_NYJ_NE",2013,2,"NYJ","NE",1,-3,"NE"
"4906","2013_02_PIT_CIN",2013,2,"PIT","CIN",1,-10,"CIN"
"4907","2013_02_SD_PHI",2013,2,"LAC","PHI",3,3,"LAC"
"4908","2013_02_SF_SEA",2013,2,"SF","SEA",0,-26,"SEA"
"4909","2013_02_STL_ATL",2013,2,"LA","ATL",3,-7,"ATL"
"4910","2013_02_TEN_HOU",2013,2,"TEN","HOU",3,-6,"HOU"
"4911","2013_02_WAS_GB",2013,2,"WAS","GB",3,-18,"GB"
"4912","2013_03_ARI_NO",2013,3,"ARI","NO",1,-24,"NO"
"4913","2013_03_ATL_MIA",2013,3,"ATL","MIA",2,-4,"MIA"
"4914","2013_03_BUF_NYJ",2013,3,"BUF","NYJ",1,-7,"NYJ"
"4915","2013_03_CHI_PIT",2013,3,"CHI","PIT",5,17,"CHI"
"4916","2013_03_CLE_MIN",2013,3,"CLE","MIN",4,4,"CLE"
