"","game_id","team","point_diff","week","season"
"4592","2011_17_IND_JAX","IND",-6,17,2011
"4593","2011_17_KC_DEN","KC",4,17,2011
"4594","2011_17_NYJ_MIA","NYJ",-2,17,2011
"4595","2011_17_PIT_CLE","PIT",4,17,2011
"4596","2011_17_SD_OAK","LAC",12,17,2011
"4597","2011_17_SEA_ARI","SEA",-3,17,2011
"4598","2011_17_SF_STL","SF",7,17,2011
"4599","2011_17_TB_ATL","TB",-21,17,2011
"4600","2011_17_TEN_HOU","TEN",1,17,2011
"4601","2011_17_WAS_PHI","WAS",-24,17,2011
"4602","2011_18_ATL_NYG","ATL",-22,18,2011
"4603","2011_18_CIN_HOU","CIN",-21,18,2011
"4604","2011_18_DET_NO","DET",-17,18,2011
"4605","2011_18_PIT_DEN","PIT",-6,18,2011
"4606","2011_19_DEN_NE","DEN",-35,19,2011
"4607","2011_19_HOU_BAL","HOU",-7,19,2011
"4608","2011_19_NO_SF","NO",-4,19,2011
"4609","2011_19_NYG_GB","NYG",17,19,2011
"4610","2011_20_BAL_NE","BAL",-3,20,2011
"4611","2011_20_NYG_SF","NYG",3,20,2011
"4612","2011_21_NYG_NE","NYG",4,21,2011
"4613","2012_01_ATL_KC","ATL",16,1,2012
"4614","2012_01_BUF_NYJ","BUF",-20,1,2012
"4615","2012_01_CAR_TB","CAR",-6,1,2012
"4616","2012_01_CIN_BAL","CIN",-31,1,2012
"4617","2012_01_DAL_NYG","DAL",7,1,2012
"4618","2012_01_IND_CHI","IND",-20,1,2012
"4619","2012_01_JAX_MIN","JAX",-3,1,2012
"4620","2012_01_MIA_HOU","MIA",-20,1,2012
"4621","2012_01_NE_TEN","NE",21,1,2012
"4622","2012_01_PHI_CLE","PHI",1,1,2012
"4623","2012_01_PIT_DEN","PIT",-12,1,2012
"4624","2012_01_SD_OAK","LAC",8,1,2012
"4625","2012_01_SEA_ARI","SEA",-4,1,2012
"4626","2012_01_SF_GB","SF",8,1,2012
"4627","2012_01_STL_DET","LA",-4,1,2012
"4628","2012_01_WAS_NO","WAS",8,1,2012
"4629","2012_02_ARI_NE","ARI",2,2,2012
"4630","2012_02_BAL_PHI","BAL",-1,2,2012
"4631","2012_02_CHI_GB","CHI",-13,2,2012
"4632","2012_02_CLE_CIN","CLE",-7,2,2012
"4633","2012_02_DAL_SEA","DAL",-20,2,2012
"4634","2012_02_DEN_ATL","DEN",-6,2,2012
"4635","2012_02_DET_SF","DET",-8,2,2012
"4636","2012_02_HOU_JAX","HOU",20,2,2012
"4637","2012_02_KC_BUF","KC",-18,2,2012
"4638","2012_02_MIN_IND","MIN",-3,2,2012
"4639","2012_02_NO_CAR","NO",-8,2,2012
"4640","2012_02_NYJ_PIT","NYJ",-17,2,2012
"4641","2012_02_OAK_MIA","LV",-22,2,2012
"4642","2012_02_TB_NYG","TB",-7,2,2012
"4643","2012_02_TEN_SD","TEN",-28,2,2012
"4644","2012_02_WAS_STL","WAS",-3,2,2012
"4645","2012_03_ATL_SD","ATL",24,3,2012
"4646","2012_03_BUF_CLE","BUF",10,3,2012
"4647","2012_03_CIN_WAS","CIN",7,3,2012
"4648","2012_03_DET_TEN","DET",-3,3,2012
"4649","2012_03_GB_SEA","GB",-2,3,2012
"4650","2012_03_HOU_DEN","HOU",6,3,2012
"4651","2012_03_JAX_IND","JAX",5,3,2012
"4652","2012_03_KC_NO","KC",3,3,2012
"4653","2012_03_NE_BAL","NE",-1,3,2012
"4654","2012_03_NYG_CAR","NYG",29,3,2012
"4655","2012_03_NYJ_MIA","NYJ",3,3,2012
"4656","2012_03_PHI_ARI","PHI",-21,3,2012
"4657","2012_03_PIT_OAK","PIT",-3,3,2012
"4658","2012_03_SF_MIN","SF",-11,3,2012
"4659","2012_03_STL_CHI","LA",-17,3,2012
"4660","2012_03_TB_DAL","TB",-6,3,2012
"4661","2012_04_CAR_ATL","CAR",-2,4,2012
"4662","2012_04_CHI_DAL","CHI",16,4,2012
"4663","2012_04_CIN_JAX","CIN",17,4,2012
"4664","2012_04_CLE_BAL","CLE",-7,4,2012
"4665","2012_04_MIA_ARI","MIA",-3,4,2012
"4666","2012_04_MIN_DET","MIN",7,4,2012
"4667","2012_04_NE_BUF","NE",24,4,2012
"4668","2012_04_NO_GB","NO",-1,4,2012
"4669","2012_04_NYG_PHI","NYG",-2,4,2012
"4670","2012_04_OAK_DEN","LV",-31,4,2012
"4671","2012_04_SD_KC","LAC",17,4,2012
"4672","2012_04_SEA_STL","SEA",-6,4,2012
"4673","2012_04_SF_NYJ","SF",34,4,2012
"4674","2012_04_TEN_HOU","TEN",-24,4,2012
"4675","2012_04_WAS_TB","WAS",2,4,2012
"4676","2012_05_ARI_STL","ARI",-14,5,2012
"4677","2012_05_ATL_WAS","ATL",7,5,2012
"4678","2012_05_BAL_KC","BAL",3,5,2012
"4679","2012_05_BUF_SF","BUF",-42,5,2012
"4680","2012_05_CHI_JAX","CHI",38,5,2012
"4681","2012_05_CLE_NYG","CLE",-14,5,2012
"4682","2012_05_DEN_NE","DEN",-10,5,2012
"4683","2012_05_GB_IND","GB",-3,5,2012
"4684","2012_05_HOU_NYJ","HOU",6,5,2012
"4685","2012_05_MIA_CIN","MIA",4,5,2012
"4686","2012_05_PHI_PIT","PHI",-2,5,2012
"4687","2012_05_SD_NO","LAC",-7,5,2012
"4688","2012_05_SEA_CAR","SEA",4,5,2012
"4689","2012_05_TEN_MIN","TEN",-23,5,2012
"4690","2012_06_BUF_ARI","BUF",3,6,2012
"4691","2012_06_CIN_CLE","CIN",-10,6,2012
"4692","2012_06_DAL_BAL","DAL",-2,6,2012
"4693","2012_06_DEN_SD","DEN",11,6,2012
"4694","2012_06_DET_PHI","DET",3,6,2012
"4695","2012_06_GB_HOU","GB",18,6,2012
"4696","2012_06_IND_NYJ","IND",-26,6,2012
"4697","2012_06_KC_TB","KC",-28,6,2012
"4698","2012_06_MIN_WAS","MIN",-12,6,2012
"4699","2012_06_NE_SEA","NE",-1,6,2012
"4700","2012_06_NYG_SF","NYG",23,6,2012
"4701","2012_06_OAK_ATL","LV",-3,6,2012
"4702","2012_06_PIT_TEN","PIT",-3,6,2012
"4703","2012_06_STL_MIA","LA",-3,6,2012
"4704","2012_07_ARI_MIN","ARI",-7,7,2012
"4705","2012_07_BAL_HOU","BAL",-30,7,2012
"4706","2012_07_CLE_IND","CLE",-4,7,2012
"4707","2012_07_DAL_CAR","DAL",5,7,2012
"4708","2012_07_DET_CHI","DET",-6,7,2012
"4709","2012_07_GB_STL","GB",10,7,2012
"4710","2012_07_JAX_OAK","JAX",-3,7,2012
"4711","2012_07_NO_TB","NO",7,7,2012
"4712","2012_07_NYJ_NE","NYJ",-3,7,2012
"4713","2012_07_PIT_CIN","PIT",7,7,2012
"4714","2012_07_SEA_SF","SEA",-7,7,2012
"4715","2012_07_TEN_BUF","TEN",1,7,2012
"4716","2012_07_WAS_NYG","WAS",-4,7,2012
"4717","2012_08_ATL_PHI","ATL",13,8,2012
"4718","2012_08_CAR_CHI","CAR",-1,8,2012
"4719","2012_08_IND_TEN","IND",6,8,2012
"4720","2012_08_JAX_GB","JAX",-9,8,2012
"4721","2012_08_MIA_NYJ","MIA",21,8,2012
"4722","2012_08_NE_STL","NE",38,8,2012
"4723","2012_08_NO_DEN","NO",-20,8,2012
"4724","2012_08_NYG_DAL","NYG",5,8,2012
"4725","2012_08_OAK_KC","LV",10,8,2012
"4726","2012_08_SD_CLE","LAC",-1,8,2012
"4727","2012_08_SEA_DET","SEA",-4,8,2012
"4728","2012_08_SF_ARI","SF",21,8,2012
"4729","2012_08_TB_MIN","TB",19,8,2012
"4730","2012_08_WAS_PIT","WAS",-15,8,2012
"4731","2012_09_ARI_GB","ARI",-14,9,2012
"4732","2012_09_BAL_CLE","BAL",10,9,2012
"4733","2012_09_BUF_HOU","BUF",-12,9,2012
"4734","2012_09_CAR_WAS","CAR",8,9,2012
"4735","2012_09_CHI_TEN","CHI",31,9,2012
"4736","2012_09_DAL_ATL","DAL",-6,9,2012
"4737","2012_09_DEN_CIN","DEN",8,9,2012
"4738","2012_09_DET_JAX","DET",17,9,2012
"4739","2012_09_KC_SD","KC",-18,9,2012
"4740","2012_09_MIA_IND","MIA",-3,9,2012
"4741","2012_09_MIN_SEA","MIN",-10,9,2012
"4742","2012_09_PHI_NO","PHI",-15,9,2012
"4743","2012_09_PIT_NYG","PIT",4,9,2012
"4744","2012_09_TB_OAK","TB",10,9,2012
"4745","2012_10_ATL_NO","ATL",-4,10,2012
"4746","2012_10_BUF_NE","BUF",-6,10,2012
"4747","2012_10_DAL_PHI","DAL",15,10,2012
"4748","2012_10_DEN_CAR","DEN",22,10,2012
"4749","2012_10_DET_MIN","DET",-10,10,2012
"4750","2012_10_HOU_CHI","HOU",7,10,2012
"4751","2012_10_IND_JAX","IND",17,10,2012
"4752","2012_10_KC_PIT","KC",-3,10,2012
"4753","2012_10_NYG_CIN","NYG",-18,10,2012
"4754","2012_10_NYJ_SEA","NYJ",-21,10,2012
"4755","2012_10_OAK_BAL","LV",-35,10,2012
"4756","2012_10_SD_TB","LAC",-10,10,2012
"4757","2012_10_STL_SF","LA",0,10,2012
"4758","2012_10_TEN_MIA","TEN",34,10,2012
"4759","2012_11_ARI_ATL","ARI",-4,11,2012
"4760","2012_11_BAL_PIT","BAL",3,11,2012
"4761","2012_11_CHI_SF","CHI",-25,11,2012
"4762","2012_11_CIN_KC","CIN",22,11,2012
"4763","2012_11_CLE_DAL","CLE",-3,11,2012
"4764","2012_11_GB_DET","GB",4,11,2012
"4765","2012_11_IND_NE","IND",-35,11,2012
"4766","2012_11_JAX_HOU","JAX",-6,11,2012
"4767","2012_11_MIA_BUF","MIA",-5,11,2012
"4768","2012_11_NO_OAK","NO",21,11,2012
"4769","2012_11_NYJ_STL","NYJ",14,11,2012
"4770","2012_11_PHI_WAS","PHI",-25,11,2012
"4771","2012_11_SD_DEN","LAC",-7,11,2012
"4772","2012_11_TB_CAR","TB",6,11,2012
"4773","2012_12_ATL_TB","ATL",1,12,2012
"4774","2012_12_BAL_SD","BAL",3,12,2012
"4775","2012_12_BUF_IND","BUF",-7,12,2012
"4776","2012_12_CAR_PHI","CAR",8,12,2012
"4777","2012_12_DEN_KC","DEN",8,12,2012
"4778","2012_12_GB_NYG","GB",-28,12,2012
"4779","2012_12_HOU_DET","HOU",3,12,2012
"4780","2012_12_MIN_CHI","MIN",-18,12,2012
"4781","2012_12_NE_NYJ","NE",30,12,2012
"4782","2012_12_OAK_CIN","LV",-24,12,2012
"4783","2012_12_PIT_CLE","PIT",-6,12,2012
"4784","2012_12_SEA_MIA","SEA",-3,12,2012
"4785","2012_12_SF_NO","SF",10,12,2012
"4786","2012_12_STL_ARI","LA",14,12,2012
"4787","2012_12_TEN_JAX","TEN",-5,12,2012
"4788","2012_12_WAS_DAL","WAS",7,12,2012
"4789","2012_13_ARI_NYJ","ARI",-1,13,2012
"4790","2012_13_CAR_KC","CAR",-6,13,2012
"4791","2012_13_CIN_SD","CIN",7,13,2012
"4792","2012_13_CLE_OAK","CLE",3,13,2012
"4793","2012_13_HOU_TEN","HOU",14,13,2012
"4794","2012_13_IND_DET","IND",2,13,2012
"4795","2012_13_JAX_BUF","JAX",-16,13,2012
"4796","2012_13_MIN_GB","MIN",-9,13,2012
"4797","2012_13_NE_MIA","NE",7,13,2012
"4798","2012_13_NO_ATL","NO",-10,13,2012
"4799","2012_13_NYG_WAS","NYG",-1,13,2012
"4800","2012_13_PHI_DAL","PHI",-5,13,2012
"4801","2012_13_PIT_BAL","PIT",3,13,2012
"4802","2012_13_SEA_CHI","SEA",6,13,2012
"4803","2012_13_SF_STL","SF",-3,13,2012
"4804","2012_13_TB_DEN","TB",-8,13,2012
"4805","2012_14_ARI_SEA","ARI",-58,14,2012
"4806","2012_14_ATL_CAR","ATL",-10,14,2012
"4807","2012_14_BAL_WAS","BAL",-3,14,2012
"4808","2012_14_CHI_MIN","CHI",-7,14,2012
"4809","2012_14_DAL_CIN","DAL",1,14,2012
"4810","2012_14_DEN_OAK","DEN",13,14,2012
"4811","2012_14_DET_GB","DET",-7,14,2012
"4812","2012_14_HOU_NE","HOU",-28,14,2012
"4813","2012_14_KC_CLE","KC",-23,14,2012
"4814","2012_14_MIA_SF","MIA",-14,14,2012
"4815","2012_14_NO_NYG","NO",-25,14,2012
"4816","2012_14_NYJ_JAX","NYJ",7,14,2012
"4817","2012_14_PHI_TB","PHI",2,14,2012
"4818","2012_14_SD_PIT","LAC",10,14,2012
"4819","2012_14_STL_BUF","LA",3,14,2012
"4820","2012_14_TEN_IND","TEN",-4,14,2012
"4821","2012_15_CAR_SD","CAR",24,15,2012
"4822","2012_15_CIN_PHI","CIN",21,15,2012
"4823","2012_15_DEN_BAL","DEN",17,15,2012
"4824","2012_15_DET_ARI","DET",-28,15,2012
"4825","2012_15_GB_CHI","GB",8,15,2012
"4826","2012_15_IND_HOU","IND",-12,15,2012
"4827","2012_15_JAX_MIA","JAX",-21,15,2012
"4828","2012_15_KC_OAK","KC",-15,15,2012
"4829","2012_15_MIN_STL","MIN",14,15,2012
"4830","2012_15_NYG_ATL","NYG",-34,15,2012
"4831","2012_15_NYJ_TEN","NYJ",-4,15,2012
"4832","2012_15_PIT_DAL","PIT",-3,15,2012
"4833","2012_15_SEA_BUF","SEA",33,15,2012
"4834","2012_15_SF_NE","SF",7,15,2012
"4835","2012_15_TB_NO","TB",-41,15,2012
"4836","2012_15_WAS_CLE","WAS",17,15,2012
"4837","2012_16_ATL_DET","ATL",13,16,2012
"4838","2012_16_BUF_MIA","BUF",-14,16,2012
"4839","2012_16_CHI_ARI","CHI",15,16,2012
"4840","2012_16_CIN_PIT","CIN",3,16,2012
"4841","2012_16_CLE_DEN","CLE",-22,16,2012
"4842","2012_16_IND_KC","IND",7,16,2012
"4843","2012_16_MIN_HOU","MIN",17,16,2012
"4844","2012_16_NE_JAX","NE",7,16,2012
"4845","2012_16_NO_DAL","NO",3,16,2012
"4846","2012_16_NYG_BAL","NYG",-19,16,2012
"4847","2012_16_OAK_CAR","LV",-11,16,2012
"4848","2012_16_SD_NYJ","LAC",10,16,2012
"4849","2012_16_SF_SEA","SF",-29,16,2012
"4850","2012_16_STL_TB","LA",15,16,2012
"4851","2012_16_TEN_GB","TEN",-48,16,2012
"4852","2012_16_WAS_PHI","WAS",7,16,2012
"4853","2012_17_ARI_SF","ARI",-14,17,2012
"4854","2012_17_BAL_CIN","BAL",-6,17,2012
"4855","2012_17_CAR_NO","CAR",6,17,2012
"4856","2012_17_CHI_DET","CHI",2,17,2012
"4857","2012_17_CLE_PIT","CLE",-14,17,2012
"4858","2012_17_DAL_WAS","DAL",-10,17,2012
"4859","2012_17_GB_MIN","GB",-3,17,2012
"4860","2012_17_HOU_IND","HOU",-12,17,2012
"4861","2012_17_JAX_TEN","JAX",-18,17,2012
"4862","2012_17_KC_DEN","KC",-35,17,2012
"4863","2012_17_MIA_NE","MIA",-28,17,2012
"4864","2012_17_NYJ_BUF","NYJ",-19,17,2012
"4865","2012_17_OAK_SD","LV",-3,17,2012
"4866","2012_17_PHI_NYG","PHI",-35,17,2012
"4867","2012_17_STL_SEA","LA",-7,17,2012
"4868","2012_17_TB_ATL","TB",5,17,2012
"4869","2012_18_CIN_HOU","CIN",-6,18,2012
"4870","2012_18_IND_BAL","IND",-15,18,2012
"4871","2012_18_MIN_GB","MIN",-14,18,2012
"4872","2012_18_SEA_WAS","SEA",10,18,2012
"4873","2012_19_BAL_DEN","BAL",3,19,2012
"4874","2012_19_GB_SF","GB",-14,19,2012
"4875","2012_19_HOU_NE","HOU",-13,19,2012
"4876","2012_19_SEA_ATL","SEA",-2,19,2012
"4877","2012_20_BAL_NE","BAL",15,20,2012
"4878","2012_20_SF_ATL","SF",4,20,2012
"4879","2012_21_BAL_SF","BAL",3,21,2012
"4880","2013_01_ARI_STL","ARI",-3,1,2013
"4881","2013_01_ATL_NO","ATL",-6,1,2013
"4882","2013_01_BAL_DEN","BAL",-22,1,2013
"4883","2013_01_CIN_CHI","CIN",-3,1,2013
"4884","2013_01_GB_SF","GB",-6,1,2013
"4885","2013_01_HOU_SD","HOU",3,1,2013
"4886","2013_01_KC_JAX","KC",26,1,2013
"4887","2013_01_MIA_CLE","MIA",13,1,2013
"4888","2013_01_MIN_DET","MIN",-10,1,2013
"4889","2013_01_NE_BUF","NE",2,1,2013
"4890","2013_01_NYG_DAL","NYG",-5,1,2013
"4891","2013_01_OAK_IND","LV",-4,1,2013
"4892","2013_01_PHI_WAS","PHI",6,1,2013
"4893","2013_01_SEA_CAR","SEA",5,1,2013
"4894","2013_01_TB_NYJ","TB",-1,1,2013
"4895","2013_01_TEN_PIT","TEN",7,1,2013
"4896","2013_02_CAR_BUF","CAR",-1,2,2013
"4897","2013_02_CLE_BAL","CLE",-8,2,2013
"4898","2013_02_DAL_KC","DAL",-1,2,2013
"4899","2013_02_DEN_NYG","DEN",18,2,2013
"4900","2013_02_DET_ARI","DET",-4,2,2013
"4901","2013_02_JAX_OAK","JAX",-10,2,2013
"4902","2013_02_MIA_IND","MIA",4,2,2013
"4903","2013_02_MIN_CHI","MIN",-1,2,2013
"4904","2013_02_NO_TB","NO",2,2,2013
"4905","2013_02_NYJ_NE","NYJ",-3,2,2013
"4906","2013_02_PIT_CIN","PIT",-10,2,2013
"4907","2013_02_SD_PHI","LAC",3,2,2013
"4908","2013_02_SF_SEA","SF",-26,2,2013
"4909","2013_02_STL_ATL","LA",-7,2,2013
"4910","2013_02_TEN_HOU","TEN",-6,2,2013
"4911","2013_02_WAS_GB","WAS",-18,2,2013
"4912","2013_03_ARI_NO","ARI",-24,3,2013
"4913","2013_03_ATL_MIA","ATL",-4,3,2013
"4914","2013_03_BUF_NYJ","BUF",-7,3,2013
"4915","2013_03_CHI_PIT","CHI",17,3,2013
"4916","2013_03_CLE_MIN","CLE",4,3,2013
"4917","2013_03_DET_WAS","DET",7,3,2013
"4918","2013_03_GB_CIN","GB",-4,3,2013
"4919","2013_03_HOU_BAL","HOU",-21,3,2013
"4920","2013_03_IND_SF","IND",20,3,2013
"4921","2013_03_JAX_SEA","JAX",-28,3,2013
"4922","2013_03_KC_PHI","KC",10,3,2013
"4923","2013_03_NYG_CAR","NYG",-38,3,2013
"4924","2013_03_OAK_DEN","LV",-16,3,2013
"4925","2013_03_SD_TEN","LAC",-3,3,2013
"4926","2013_03_STL_DAL","LA",-24,3,2013
"4927","2013_03_TB_NE","TB",-20,3,2013
"4928","2013_04_ARI_TB","ARI",3,4,2013
"4929","2013_04_BAL_BUF","BAL",-3,4,2013
"4930","2013_04_CHI_DET","CHI",-8,4,2013
"4931","2013_04_CIN_CLE","CIN",-11,4,2013
"4932","2013_04_DAL_SD","DAL",-9,4,2013
"4933","2013_04_IND_JAX","IND",34,4,2013
"4934","2013_04_MIA_NO","MIA",-21,4,2013
"4935","2013_04_NE_ATL","NE",7,4,2013
"4936","2013_04_NYG_KC","NYG",-24,4,2013
"4937","2013_04_NYJ_TEN","NYJ",-25,4,2013
"4938","2013_04_PHI_DEN","PHI",-32,4,2013
"4939","2013_04_PIT_MIN","PIT",-7,4,2013
"4940","2013_04_SEA_HOU","SEA",3,4,2013
"4941","2013_04_SF_STL","SF",24,4,2013
"4942","2013_04_WAS_OAK","WAS",10,4,2013
"4943","2013_05_BAL_MIA","BAL",3,5,2013
"4944","2013_05_BUF_CLE","BUF",-13,5,2013
"4945","2013_05_CAR_ARI","CAR",-16,5,2013
"4946","2013_05_DEN_DAL","DEN",3,5,2013
"4947","2013_05_DET_GB","DET",-13,5,2013
"4948","2013_05_HOU_SF","HOU",-31,5,2013
"4949","2013_05_JAX_STL","JAX",-14,5,2013
"4950","2013_05_KC_TEN","KC",9,5,2013
"4951","2013_05_NE_CIN","NE",-7,5,2013
"4952","2013_05_NO_CHI","NO",8,5,2013
"4953","2013_05_NYJ_ATL","NYJ",2,5,2013
"4954","2013_05_PHI_NYG","PHI",15,5,2013
"4955","2013_05_SD_OAK","LAC",-10,5,2013
"4956","2013_05_SEA_IND","SEA",-6,5,2013
"4957","2013_06_ARI_SF","ARI",-12,6,2013
"4958","2013_06_CAR_MIN","CAR",25,6,2013
"4959","2013_06_CIN_BUF","CIN",3,6,2013
"4960","2013_06_DET_CLE","DET",14,6,2013
"4961","2013_06_GB_BAL","GB",2,6,2013
"4962","2013_06_IND_SD","IND",-10,6,2013
"4963","2013_06_JAX_DEN","JAX",-16,6,2013
"4964","2013_06_NO_NE","NO",-3,6,2013
"4965","2013_06_NYG_CHI","NYG",-6,6,2013
"4966","2013_06_OAK_KC","LV",-17,6,2013
"4967","2013_06_PHI_TB","PHI",11,6,2013
"4968","2013_06_PIT_NYJ","PIT",13,6,2013
"4969","2013_06_STL_HOU","LA",25,6,2013
"4970","2013_06_TEN_SEA","TEN",-7,6,2013
"4971","2013_06_WAS_DAL","WAS",-15,6,2013
"4972","2013_07_BAL_PIT","BAL",-3,7,2013
"4973","2013_07_BUF_MIA","BUF",2,7,2013
"4974","2013_07_CHI_WAS","CHI",-4,7,2013
"4975","2013_07_CIN_DET","CIN",3,7,2013
"4976","2013_07_CLE_GB","CLE",-18,7,2013
"4977","2013_07_DAL_PHI","DAL",14,7,2013
"4978","2013_07_DEN_IND","DEN",-6,7,2013
"4979","2013_07_HOU_KC","HOU",-1,7,2013
"4980","2013_07_MIN_NYG","MIN",-16,7,2013
"4981","2013_07_NE_NYJ","NE",-3,7,2013
"4982","2013_07_SD_JAX","LAC",18,7,2013
"4983","2013_07_SEA_ARI","SEA",12,7,2013
"4984","2013_07_SF_TEN","SF",14,7,2013
"4985","2013_07_STL_CAR","LA",-15,7,2013
"4986","2013_07_TB_ATL","TB",-8,7,2013
"4987","2013_08_ATL_ARI","ATL",-14,8,2013
"4988","2013_08_BUF_NO","BUF",-18,8,2013
"4989","2013_08_CAR_TB","CAR",18,8,2013
"4990","2013_08_CLE_KC","CLE",-6,8,2013
"4991","2013_08_DAL_DET","DAL",-1,8,2013
"4992","2013_08_GB_MIN","GB",13,8,2013
"4993","2013_08_MIA_NE","MIA",-10,8,2013
"4994","2013_08_NYG_PHI","NYG",8,8,2013
"4995","2013_08_NYJ_CIN","NYJ",-40,8,2013
"4996","2013_08_PIT_OAK","PIT",-3,8,2013
"4997","2013_08_SEA_STL","SEA",5,8,2013
"4998","2013_08_SF_JAX","SF",32,8,2013
"4999","2013_08_WAS_DEN","WAS",-24,8,2013
"5000","2013_09_ATL_CAR","ATL",-24,9,2013
"5001","2013_09_BAL_CLE","BAL",-6,9,2013
"5002","2013_09_CHI_GB","CHI",7,9,2013
"5003","2013_09_CIN_MIA","CIN",-2,9,2013
"5004","2013_09_IND_HOU","IND",3,9,2013
"5005","2013_09_KC_BUF","KC",10,9,2013
"5006","2013_09_MIN_DAL","MIN",-4,9,2013
"5007","2013_09_NO_NYJ","NO",-6,9,2013
"5008","2013_09_PHI_OAK","PHI",29,9,2013
"5009","2013_09_PIT_NE","PIT",-24,9,2013
"5010","2013_09_SD_WAS","LAC",-6,9,2013
"5011","2013_09_TB_SEA","TB",-3,9,2013
"5012","2013_09_TEN_STL","TEN",7,9,2013
"5013","2013_10_BUF_PIT","BUF",-13,10,2013
"5014","2013_10_CAR_SF","CAR",1,10,2013
"5015","2013_10_CIN_BAL","CIN",-3,10,2013
"5016","2013_10_DAL_NO","DAL",-32,10,2013
"5017","2013_10_DEN_SD","DEN",8,10,2013
"5018","2013_10_DET_CHI","DET",2,10,2013
"5019","2013_10_HOU_ARI","HOU",-3,10,2013
"5020","2013_10_JAX_TEN","JAX",2,10,2013
"5021","2013_10_MIA_TB","MIA",-3,10,2013
"5022","2013_10_OAK_NYG","LV",-4,10,2013
"5023","2013_10_PHI_GB","PHI",14,10,2013
"5024","2013_10_SEA_ATL","SEA",23,10,2013
"5025","2013_10_STL_IND","LA",30,10,2013
"5026","2013_10_WAS_MIN","WAS",-7,10,2013
"5027","2013_11_ARI_JAX","ARI",13,11,2013
"5028","2013_11_ATL_TB","ATL",-13,11,2013
"5029","2013_11_BAL_CHI","BAL",-3,11,2013
"5030","2013_11_CLE_CIN","CLE",-21,11,2013
"5031","2013_11_DET_PIT","DET",-10,11,2013
"5032","2013_11_GB_NYG","GB",-14,11,2013
"5033","2013_11_IND_TEN","IND",3,11,2013
"5034","2013_11_KC_DEN","KC",-10,11,2013
"5035","2013_11_MIN_SEA","MIN",-21,11,2013
"5036","2013_11_NE_CAR","NE",-4,11,2013
"5037","2013_11_NYJ_BUF","NYJ",-23,11,2013
"5038","2013_11_OAK_HOU","LV",5,11,2013
"5039","2013_11_SD_MIA","LAC",-4,11,2013
"5040","2013_11_SF_NO","SF",-3,11,2013
"5041","2013_11_WAS_PHI","WAS",-8,11,2013
"5042","2013_12_CAR_MIA","CAR",4,12,2013
"5043","2013_12_CHI_STL","CHI",-21,12,2013
"5044","2013_12_DAL_NYG","DAL",3,12,2013
"5045","2013_12_DEN_NE","DEN",-3,12,2013
"5046","2013_12_IND_ARI","IND",-29,12,2013
"5047","2013_12_JAX_HOU","JAX",7,12,2013
"5048","2013_12_MIN_GB","MIN",0,12,2013
"5049","2013_12_NO_ATL","NO",4,12,2013
"5050","2013_12_NYJ_BAL","NYJ",-16,12,2013
"5051","2013_12_PIT_CLE","PIT",16,12,2013
"5052","2013_12_SD_KC","LAC",3,12,2013
"5053","2013_12_SF_WAS","SF",21,12,2013
"5054","2013_12_TB_DET","TB",3,12,2013
"5055","2013_12_TEN_OAK","TEN",4,12,2013
"5056","2013_13_ARI_PHI","ARI",-3,13,2013
"5057","2013_13_ATL_BUF","ATL",3,13,2013
"5058","2013_13_CHI_MIN","CHI",-3,13,2013
"5059","2013_13_CIN_SD","CIN",7,13,2013
"5060","2013_13_DEN_KC","DEN",7,13,2013
"5061","2013_13_GB_DET","GB",-30,13,2013
"5062","2013_13_JAX_CLE","JAX",4,13,2013
"5063","2013_13_MIA_NYJ","MIA",20,13,2013
"5064","2013_13_NE_HOU","NE",3,13,2013
"5065","2013_13_NO_SEA","NO",-27,13,2013
"5066","2013_13_NYG_WAS","NYG",7,13,2013
"5067","2013_13_OAK_DAL","LV",-7,13,2013
"5068","2013_13_PIT_BAL","PIT",-2,13,2013
"5069","2013_13_STL_SF","LA",-10,13,2013
"5070","2013_13_TB_CAR","TB",-21,13,2013
"5071","2013_13_TEN_IND","TEN",-8,13,2013
"5072","2013_14_ATL_GB","ATL",-1,14,2013
"5073","2013_14_BUF_TB","BUF",-21,14,2013
"5074","2013_14_CAR_NO","CAR",-18,14,2013
"5075","2013_14_CLE_NE","CLE",-1,14,2013
"5076","2013_14_DAL_CHI","DAL",-17,14,2013
"5077","2013_14_DET_PHI","DET",-14,14,2013
"5078","2013_14_HOU_JAX","HOU",-7,14,2013
"5079","2013_14_IND_CIN","IND",-14,14,2013
"5080","2013_14_KC_WAS","KC",35,14,2013
"5081","2013_14_MIA_PIT","MIA",6,14,2013
"5082","2013_14_MIN_BAL","MIN",-3,14,2013
"5083","2013_14_NYG_SD","NYG",-23,14,2013
"5084","2013_14_OAK_NYJ","LV",-10,14,2013
"5085","2013_14_SEA_SF","SEA",-2,14,2013
"5086","2013_14_STL_ARI","LA",-20,14,2013
"5087","2013_14_TEN_DEN","TEN",-23,14,2013
"5088","2013_15_ARI_TEN","ARI",3,15,2013
"5089","2013_15_BAL_DET","BAL",2,15,2013
"5090","2013_15_BUF_JAX","BUF",7,15,2013
"5091","2013_15_CHI_CLE","CHI",7,15,2013
"5092","2013_15_CIN_PIT","CIN",-10,15,2013
"5093","2013_15_GB_DAL","GB",1,15,2013
"5094","2013_15_HOU_IND","HOU",-22,15,2013
"5095","2013_15_KC_OAK","KC",25,15,2013
