"","game_id","week","season","team","opponent","fg_pct","winner","point_diff_real"
"4252","2010_12_STL_DEN",12,2010,"LA","DEN",0.75,"LA",3
"4253","2010_12_TB_BAL",12,2010,"TB","BAL",1,"BAL",-7
"4254","2010_12_TEN_HOU",12,2010,"TEN","HOU",0,"HOU",-20
"4255","2010_13_ATL_TB",13,2010,"ATL","TB",0,"ATL",4
"4256","2010_13_BUF_MIN",13,2010,"BUF","MIN",0,"MIN",-24
"4257","2010_13_CAR_SEA",13,2010,"CAR","SEA",0,"SEA",-17
"4258","2010_13_CHI_DET",13,2010,"CHI","DET",1,"CHI",4
"4259","2010_13_CLE_MIA",13,2010,"CLE","MIA",0.666666666666667,"CLE",3
"4260","2010_13_DAL_IND",13,2010,"DAL","IND",0.75,"DAL",3
"4261","2010_13_DEN_KC",13,2010,"DEN","KC",1,"KC",-4
"4262","2010_13_HOU_PHI",13,2010,"HOU","PHI",1,"PHI",-10
"4263","2010_13_JAX_TEN",13,2010,"JAX","TEN",0.333333333333333,"JAX",11
"4264","2010_13_NO_CIN",13,2010,"NO","CIN",1,"NO",4
"4265","2010_13_NYJ_NE",13,2010,"NYJ","NE",0.5,"NE",-42
"4266","2010_13_OAK_SD",13,2010,"LV","LAC",0,"LV",15
"4267","2010_13_PIT_BAL",13,2010,"PIT","BAL",1,"PIT",3
"4268","2010_13_SF_GB",13,2010,"SF","GB",1,"GB",-18
"4269","2010_13_STL_ARI",13,2010,"LA","ARI",1,"LA",13
"4270","2010_13_WAS_NYG",13,2010,"WAS","NYG",0,"NYG",-24
"4271","2010_14_ATL_CAR",14,2010,"ATL","CAR",1,"ATL",21
"4272","2010_14_BAL_HOU",14,2010,"BAL","HOU",0,"BAL",6
"4273","2010_14_CIN_PIT",14,2010,"CIN","PIT",0,"PIT",-16
"4274","2010_14_CLE_BUF",14,2010,"CLE","BUF",1,"BUF",-7
"4275","2010_14_DEN_ARI",14,2010,"DEN","ARI",0.666666666666667,"ARI",-30
"4276","2010_14_GB_DET",14,2010,"GB","DET",1,"DET",-4
"4277","2010_14_IND_TEN",14,2010,"IND","TEN",1,"IND",2
"4278","2010_14_KC_SD",14,2010,"KC","LAC",0,"LAC",-31
"4279","2010_14_MIA_NYJ",14,2010,"MIA","NYJ",1,"MIA",4
"4280","2010_14_NE_CHI",14,2010,"NE","CHI",1,"NE",29
"4281","2010_14_NYG_MIN",14,2010,"NYG","MIN",0,"NYG",18
"4282","2010_14_OAK_JAX",14,2010,"LV","JAX",1,"JAX",-7
"4283","2010_14_PHI_DAL",14,2010,"PHI","DAL",1,"PHI",3
"4284","2010_14_SEA_SF",14,2010,"SEA","SF",0,"SF",-19
"4285","2010_14_STL_NO",14,2010,"LA","NO",0.666666666666667,"NO",-18
"4286","2010_14_TB_WAS",14,2010,"TB","WAS",1,"TB",1
"4287","2010_15_ARI_CAR",15,2010,"ARI","CAR",1,"CAR",-7
"4288","2010_15_ATL_SEA",15,2010,"ATL","SEA",1,"ATL",16
"4289","2010_15_BUF_MIA",15,2010,"BUF","MIA",1,"BUF",3
"4290","2010_15_CHI_MIN",15,2010,"CHI","MIN",1,"CHI",26
"4291","2010_15_CLE_CIN",15,2010,"CLE","CIN",1,"CIN",-2
"4292","2010_15_DEN_OAK",15,2010,"DEN","LV",1,"LV",-16
"4293","2010_15_DET_TB",15,2010,"DET","TB",1,"DET",3
"4294","2010_15_GB_NE",15,2010,"GB","NE",1,"NE",-4
"4295","2010_15_HOU_TEN",15,2010,"HOU","TEN",1,"TEN",-14
"4296","2010_15_JAX_IND",15,2010,"JAX","IND",1,"IND",-10
"4297","2010_15_KC_STL",15,2010,"KC","LA",1,"KC",14
"4298","2010_15_NO_BAL",15,2010,"NO","BAL",1,"BAL",-6
"4299","2010_15_NYJ_PIT",15,2010,"NYJ","PIT",1,"NYJ",5
"4300","2010_15_PHI_NYG",15,2010,"PHI","NYG",1,"PHI",7
"4301","2010_15_SF_SD",15,2010,"SF","LAC",0,"LAC",-27
"4302","2010_15_WAS_DAL",15,2010,"WAS","DAL",0,"DAL",-3
"4303","2010_16_BAL_CLE",16,2010,"BAL","CLE",1,"BAL",10
"4304","2010_16_CAR_PIT",16,2010,"CAR","PIT",1,"PIT",-24
"4305","2010_16_DAL_ARI",16,2010,"DAL","ARI",1,"ARI",-1
"4306","2010_16_DET_MIA",16,2010,"DET","MIA",1,"DET",7
"4307","2010_16_HOU_DEN",16,2010,"HOU","DEN",1,"DEN",-1
"4308","2010_16_IND_OAK",16,2010,"IND","LV",1,"IND",5
"4309","2010_16_MIN_PHI",16,2010,"MIN","PHI",1,"MIN",10
"4310","2010_16_NE_BUF",16,2010,"NE","BUF",1,"NE",31
"4311","2010_16_NO_ATL",16,2010,"NO","ATL",1,"NO",3
"4312","2010_16_NYG_GB",16,2010,"NYG","GB",1,"GB",-28
"4313","2010_16_NYJ_CHI",16,2010,"NYJ","CHI",1,"CHI",-4
"4314","2010_16_SD_CIN",16,2010,"LAC","CIN",1,"CIN",-14
"4315","2010_16_SEA_TB",16,2010,"SEA","TB",0,"TB",-23
"4316","2010_16_SF_STL",16,2010,"SF","LA",0.5,"LA",-8
"4317","2010_16_TEN_KC",16,2010,"TEN","KC",0,"KC",-20
"4318","2010_16_WAS_JAX",16,2010,"WAS","JAX",1,"WAS",3
"4319","2010_17_ARI_SF",17,2010,"ARI","SF",0,"SF",-31
"4320","2010_17_BUF_NYJ",17,2010,"BUF","NYJ",0,"NYJ",-31
"4321","2010_17_CAR_ATL",17,2010,"CAR","ATL",1,"ATL",-21
"4322","2010_17_CHI_GB",17,2010,"CHI","GB",1,"GB",-7
"4323","2010_17_CIN_BAL",17,2010,"CIN","BAL",0,"BAL",-6
"4324","2010_17_DAL_PHI",17,2010,"DAL","PHI",0,"DAL",1
"4325","2010_17_JAX_HOU",17,2010,"JAX","HOU",0.5,"HOU",-17
"4326","2010_17_MIA_NE",17,2010,"MIA","NE",0,"NE",-31
"4327","2010_17_MIN_DET",17,2010,"MIN","DET",1,"DET",-7
"4328","2010_17_NYG_WAS",17,2010,"NYG","WAS",0.5,"NYG",3
"4329","2010_17_OAK_KC",17,2010,"LV","KC",1,"LV",21
"4330","2010_17_PIT_CLE",17,2010,"PIT","CLE",1,"PIT",32
"4331","2010_17_SD_DEN",17,2010,"LAC","DEN",0.8,"LAC",5
"4332","2010_17_STL_SEA",17,2010,"LA","SEA",1,"SEA",-10
"4333","2010_17_TB_NO",17,2010,"TB","NO",1,"TB",10
"4334","2010_17_TEN_IND",17,2010,"TEN","IND",0.666666666666667,"IND",-3
"4335","2010_18_BAL_KC",18,2010,"BAL","KC",1,"BAL",23
"4336","2010_18_GB_PHI",18,2010,"GB","PHI",0,"GB",5
"4337","2010_18_NO_SEA",18,2010,"NO","SEA",1,"SEA",-5
"4338","2010_18_NYJ_IND",18,2010,"NYJ","IND",1,"NYJ",1
"4339","2010_19_BAL_PIT",19,2010,"BAL","PIT",1,"PIT",-7
"4340","2010_19_GB_ATL",19,2010,"GB","ATL",0.666666666666667,"GB",27
"4341","2010_19_NYJ_NE",19,2010,"NYJ","NE",0,"NYJ",7
"4342","2010_19_SEA_CHI",19,2010,"SEA","CHI",1,"CHI",-11
"4343","2010_20_GB_CHI",20,2010,"GB","CHI",0,"GB",7
"4344","2010_20_NYJ_PIT",20,2010,"NYJ","PIT",1,"PIT",-5
"4345","2010_21_PIT_GB",21,2010,"PIT","GB",0.5,"GB",-6
"4346","2011_01_ATL_CHI",1,2011,"ATL","CHI",1,"CHI",-18
"4347","2011_01_BUF_KC",1,2011,"BUF","KC",1,"BUF",34
"4348","2011_01_CAR_ARI",1,2011,"CAR","ARI",0,"ARI",-7
"4349","2011_01_CIN_CLE",1,2011,"CIN","CLE",1,"CIN",10
"4350","2011_01_DAL_NYJ",1,2011,"DAL","NYJ",1,"NYJ",-3
"4351","2011_01_DET_TB",1,2011,"DET","TB",1,"DET",7
"4352","2011_01_IND_HOU",1,2011,"IND","HOU",0,"HOU",-27
"4353","2011_01_MIN_SD",1,2011,"MIN","LAC",1,"LAC",-7
"4354","2011_01_NE_MIA",1,2011,"NE","MIA",0.5,"NE",14
"4355","2011_01_NO_GB",1,2011,"NO","GB",1,"GB",-8
"4356","2011_01_NYG_WAS",1,2011,"NYG","WAS",0,"WAS",-14
"4357","2011_01_OAK_DEN",1,2011,"LV","DEN",1,"LV",3
"4358","2011_01_PHI_STL",1,2011,"PHI","LA",1,"PHI",18
"4359","2011_01_PIT_BAL",1,2011,"PIT","BAL",0,"BAL",-28
"4360","2011_01_SEA_SF",1,2011,"SEA","SF",1,"SF",-16
"4361","2011_01_TEN_JAX",1,2011,"TEN","JAX",0,"JAX",-2
"4362","2011_02_ARI_WAS",2,2011,"ARI","WAS",0,"WAS",-1
"4363","2011_02_BAL_TEN",2,2011,"BAL","TEN",1,"TEN",-13
"4364","2011_02_CHI_NO",2,2011,"CHI","NO",1,"NO",-17
"4365","2011_02_CIN_DEN",2,2011,"CIN","DEN",1,"DEN",-2
"4366","2011_02_CLE_IND",2,2011,"CLE","IND",1,"CLE",8
"4367","2011_02_DAL_SF",2,2011,"DAL","SF",0.666666666666667,"DAL",3
"4368","2011_02_GB_CAR",2,2011,"GB","CAR",1,"GB",7
"4369","2011_02_HOU_MIA",2,2011,"HOU","MIA",1,"HOU",10
"4370","2011_02_JAX_NYJ",2,2011,"JAX","NYJ",1,"NYJ",-29
"4371","2011_02_KC_DET",2,2011,"KC","DET",0.5,"DET",-45
"4372","2011_02_OAK_BUF",2,2011,"LV","BUF",0,"BUF",-3
"4373","2011_02_PHI_ATL",2,2011,"PHI","ATL",0.5,"ATL",-4
"4374","2011_02_SD_NE",2,2011,"LAC","NE",0,"NE",-14
"4375","2011_02_SEA_PIT",2,2011,"SEA","PIT",0,"PIT",-24
"4376","2011_02_STL_NYG",2,2011,"LA","NYG",1,"NYG",-12
"4377","2011_02_TB_MIN",2,2011,"TB","MIN",1,"TB",4
"4378","2011_03_ARI_SEA",3,2011,"ARI","SEA",0.333333333333333,"SEA",-3
"4379","2011_03_ATL_TB",3,2011,"ATL","TB",1,"TB",-3
"4380","2011_03_BAL_STL",3,2011,"BAL","LA",0.6,"BAL",30
"4381","2011_03_DEN_TEN",3,2011,"DEN","TEN",0,"TEN",-3
"4382","2011_03_DET_MIN",3,2011,"DET","MIN",1,"DET",3
"4383","2011_03_GB_CHI",3,2011,"GB","CHI",1,"GB",10
"4384","2011_03_HOU_NO",3,2011,"HOU","NO",1,"NO",-7
"4385","2011_03_JAX_CAR",3,2011,"JAX","CAR",1,"CAR",-6
"4386","2011_03_KC_SD",3,2011,"KC","LAC",0.5,"LAC",-3
"4387","2011_03_MIA_CLE",3,2011,"MIA","CLE",0.75,"CLE",-1
"4388","2011_03_NE_BUF",3,2011,"NE","BUF",1,"BUF",-3
"4389","2011_03_NYG_PHI",3,2011,"NYG","PHI",0,"NYG",13
"4390","2011_03_NYJ_OAK",3,2011,"NYJ","LV",1,"LV",-10
"4391","2011_03_PIT_IND",3,2011,"PIT","IND",0.75,"PIT",3
"4392","2011_03_SF_CIN",3,2011,"SF","CIN",1,"SF",5
"4393","2011_03_WAS_DAL",3,2011,"WAS","DAL",0.75,"DAL",-2
"4394","2011_04_ATL_SEA",4,2011,"ATL","SEA",1,"ATL",2
"4395","2011_04_BUF_CIN",4,2011,"BUF","CIN",1,"CIN",-3
"4396","2011_04_CAR_CHI",4,2011,"CAR","CHI",0.6,"CHI",-5
"4397","2011_04_DEN_GB",4,2011,"DEN","GB",1,"GB",-26
"4398","2011_04_DET_DAL",4,2011,"DET","DAL",1,"DET",4
"4399","2011_04_IND_TB",4,2011,"IND","TB",0.5,"TB",-7
"4400","2011_04_MIA_SD",4,2011,"MIA","LAC",1,"LAC",-10
"4401","2011_04_MIN_KC",4,2011,"MIN","KC",1,"KC",-5
"4402","2011_04_NE_OAK",4,2011,"NE","LV",1,"NE",12
"4403","2011_04_NO_JAX",4,2011,"NO","JAX",0.6,"NO",13
"4404","2011_04_NYG_ARI",4,2011,"NYG","ARI",1,"NYG",4
"4405","2011_04_NYJ_BAL",4,2011,"NYJ","BAL",1,"BAL",-17
"4406","2011_04_PIT_HOU",4,2011,"PIT","HOU",0.5,"HOU",-7
"4407","2011_04_SF_PHI",4,2011,"SF","PHI",0.333333333333333,"SF",1
"4408","2011_04_TEN_CLE",4,2011,"TEN","CLE",1,"TEN",18
"4409","2011_04_WAS_STL",4,2011,"WAS","LA",1,"WAS",7
"4410","2011_05_ARI_MIN",5,2011,"ARI","MIN",1,"MIN",-24
"4411","2011_05_CHI_DET",5,2011,"CHI","DET",1,"DET",-11
"4412","2011_05_CIN_JAX",5,2011,"CIN","JAX",1,"CIN",10
"4413","2011_05_GB_ATL",5,2011,"GB","ATL",1,"GB",11
"4414","2011_05_KC_IND",5,2011,"KC","IND",0,"KC",4
"4415","2011_05_NO_CAR",5,2011,"NO","CAR",1,"NO",3
"4416","2011_05_NYJ_NE",5,2011,"NYJ","NE",0,"NE",-9
"4417","2011_05_OAK_HOU",5,2011,"LV","HOU",1,"LV",5
"4418","2011_05_PHI_BUF",5,2011,"PHI","BUF",1,"BUF",-7
"4419","2011_05_SD_DEN",5,2011,"LAC","DEN",1,"LAC",5
"4420","2011_05_SEA_NYG",5,2011,"SEA","NYG",1,"SEA",11
"4421","2011_05_TB_SF",5,2011,"TB","SF",1,"SF",-45
"4422","2011_05_TEN_PIT",5,2011,"TEN","PIT",1,"PIT",-21
"4423","2011_06_BUF_NYG",6,2011,"BUF","NYG",1,"NYG",-3
"4424","2011_06_CAR_ATL",6,2011,"CAR","ATL",1,"ATL",-14
"4425","2011_06_CLE_OAK",6,2011,"CLE","LV",1,"LV",-7
"4426","2011_06_DAL_NE",6,2011,"DAL","NE",1,"NE",-4
"4427","2011_06_HOU_BAL",6,2011,"HOU","BAL",0,"BAL",-15
"4428","2011_06_IND_CIN",6,2011,"IND","CIN",0.5,"CIN",-10
"4429","2011_06_JAX_PIT",6,2011,"JAX","PIT",1,"PIT",-4
"4430","2011_06_MIA_NYJ",6,2011,"MIA","NYJ",1,"NYJ",-18
"4431","2011_06_MIN_CHI",6,2011,"MIN","CHI",0.5,"CHI",-29
"4432","2011_06_NO_TB",6,2011,"NO","TB",1,"TB",-6
"4433","2011_06_PHI_WAS",6,2011,"PHI","WAS",1,"PHI",7
"4434","2011_06_SF_DET",6,2011,"SF","DET",1,"SF",6
"4435","2011_06_STL_GB",6,2011,"LA","GB",0.5,"GB",-21
"4436","2011_07_ATL_DET",7,2011,"ATL","DET",1,"ATL",7
"4437","2011_07_BAL_JAX",7,2011,"BAL","JAX",0,"JAX",-5
"4438","2011_07_CHI_TB",7,2011,"CHI","TB",0.5,"CHI",6
"4439","2011_07_DEN_MIA",7,2011,"DEN","MIA",0.333333333333333,"DEN",3
"4440","2011_07_GB_MIN",7,2011,"GB","MIN",1,"GB",6
"4441","2011_07_HOU_TEN",7,2011,"HOU","TEN",1,"HOU",34
